"idPlayer","namePlayer","dateBirth","numberJersey","idTeam","teamName","slugTeam","cityTeam","slugPlayer","yearSeasonFirst","yearSeasonLast","yearDraft","numberRound","numberOverallPick","slugSeason","nameSchool","nameOrganizationFrom","heightInches","weightLBS","countSeasonsPlayed","pts","ast","treb","ratioPIE","urlNBAAPI","nameFirst","nameLast","namePlayerAbbr","codeTeam","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
1629014,"Anfernee Simons",1999-06-08,1,1610612757,"Trail Blazers","POR","Portland","anfernee_simons",2019,2020,2018,1,24,"2019-20",NA,"Edgewater HS (FL)/USA",75,181,1,9.5,1.3,2.5,0.062,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629014","Anfernee","Simons","A. Simons","blazers","https://stats.nba.com/player/1629014","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png","https://stats.nba.com/media/players/700/1629014.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png"
1629015,"Zhaire Smith",1999-06-04,8,1610612755,"76ers","PHI","Philadelphia","zhaire_smith",2019,2020,2018,1,16,"2018-19","Texas Tech","Texas Tech University/USA",75,205,1,6.7,1.7,2.2,0.054,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629015","Zhaire","Smith","Z. Smith","sixers","https://stats.nba.com/player/1629015","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629015.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629015.png","https://stats.nba.com/media/players/700/1629015.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629015.png"
1629016,"Omari Spellman",1997-07-21,4,1610612744,"Warriors","GSW","Golden State","omari_spellman",2019,2020,2018,1,30,"2019-20","Villanova","Villanova University/USA",80,245,1,6.7,0.8,4.9,0.107,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629016","Omari","Spellman","O. Spellman","warriors","https://stats.nba.com/player/1629016","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629016.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629016.png","https://stats.nba.com/media/players/700/1629016.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629016.png"
1629017,"Khyri Thomas",1996-05-08,13,1610612765,"Pistons","DET","Detroit","khyri_thomas",2019,2020,2018,2,38,"2019-20","Creighton","Creighton University/USA",75,210,1,0.5,0,0,0,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629017","Khyri","Thomas","K. Thomas","pistons","https://stats.nba.com/player/1629017","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629017.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629017.png","https://stats.nba.com/media/players/700/1629017.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629017.png"
1629018,"Gary Trent Jr.",1999-01-18,2,1610612757,"Trail Blazers","POR","Portland","tmp_gary_trent",2019,2020,NA,NA,NA,"2019-20","Duke","Duke University/USA",77,209,1,3.9,0.5,1.1,0.053,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629018","Gary","Trent Jr.","G. Trent Jr.","blazers","https://stats.nba.com/player/1629018","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png","https://stats.nba.com/media/players/700/1629018.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png"
1629019,"Allonzo Trier",1996-01-17,14,1610612752,"Knicks","NYK","New York","allonzo_trier",2019,2020,NA,NA,NA,"2019-20","Arizona","University of Arizona/USA",76,200,1,7.1,1.3,1.4,0.101,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629019","Allonzo","Trier","A. Trier","knicks","https://stats.nba.com/player/1629019","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629019.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629019.png","https://stats.nba.com/media/players/700/1629019.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629019.png"
1629020,"Jarred Vanderbilt",1999-04-03,8,1610612743,"Nuggets","DEN","Denver","jarred_vanderbilt",2019,2020,2018,2,41,"2019-20","Kentucky","University of Kentucky/USA",81,214,1,0.5,0.3,0.5,0.031,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629020","Jarred","Vanderbilt","J. Vanderbilt","nuggets","https://stats.nba.com/player/1629020","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png","https://stats.nba.com/media/players/700/1629020.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png"
1629021,"Moritz Wagner",1997-04-26,21,1610612764,"Wizards","WAS","Washington","moritz_wagner",2019,2020,2018,1,25,"2019-20","Michigan","University of Michigan/Germany",83,245,1,11.6,1.3,6,0.112,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629021","Moritz","Wagner","M. Wagner","wizards","https://stats.nba.com/player/1629021","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png","https://stats.nba.com/media/players/700/1629021.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png"
1629022,"Lonnie Walker IV",1998-12-14,1,1610612759,"Spurs","SAS","San Antonio","lonnie_walker",2019,2020,2018,1,18,"2019-20","Miami","University of Miami/USA",77,204,1,5.3,0.5,1.9,0.083,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629022","Lonnie","Walker IV","L. Walker IV","spurs","https://stats.nba.com/player/1629022","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png","https://stats.nba.com/media/players/700/1629022.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png"
1629023,"P.J. Washington",1998-08-23,25,1610612766,"Hornets","CHA","Charlotte","pj_washington",2020,2020,2019,1,12,"2019-20","Kentucky","University of Kentucky/USA",79,230,0,12.6,1.8,5.2,0.087,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629023","P.J.","Washington","P. Washington","hornets","https://stats.nba.com/player/1629023","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629026,"Kenrich Williams",1994-12-02,34,1610612740,"Pelicans","NOP","New Orleans","kenrich_williams",2019,2020,NA,NA,NA,"2019-20","Texas Christian","Texas Christian University/USA",78,210,1,4.1,1.6,5.4,0.055,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629026","Kenrich","Williams","K. Williams","pelicans","https://stats.nba.com/player/1629026","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629026.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629026.png","https://stats.nba.com/media/players/700/1629026.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629026.png"
1629027,"Trae Young",1998-09-19,11,1610612737,"Hawks","ATL","Atlanta","trae_young",2019,2020,2018,1,5,"2019-20","Oklahoma","University of Oklahoma/USA",73,180,1,28.5,8.3,4.3,0.159,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629027","Trae","Young","T. Young","hawks","https://stats.nba.com/player/1629027","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png","https://stats.nba.com/media/players/700/1629027.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png"
1629028,"Deandre Ayton",1998-07-23,22,1610612756,"Suns","PHX","Phoenix","deandre_ayton",2019,2020,2018,1,1,"2019-20","Arizona","University of Arizona/Bahamas",83,250,1,14.5,1.3,12.3,0.149,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629028","Deandre","Ayton","D. Ayton","suns","https://stats.nba.com/player/1629028","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png","https://stats.nba.com/media/players/700/1629028.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png"
1629029,"Luka Doncic",1999-02-28,77,1610612742,"Mavericks","DAL","Dallas","luka_don",2019,2020,2018,1,3,"2019-20",NA,"Real Madrid/Slovenia",79,230,1,29.1,8.9,9.6,0.216,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629029","Luka","Doncic","L. Doncic","mavericks","https://stats.nba.com/player/1629029","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png","https://stats.nba.com/media/players/700/1629029.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png"
1629033,"Theo Pinson",1995-11-05,1,1610612751,"Nets","BKN","Brooklyn","theo_pinson",2019,2020,NA,NA,NA,"2019-20","North Carolina","North Carolina/USA",77,212,1,5.1,2,2,0.049,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629033","Theo","Pinson","T. Pinson","nets","https://stats.nba.com/player/1629033","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629033.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629033.png","https://stats.nba.com/media/players/700/1629033.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629033.png"
1629035,"Carsen Edwards",1998-03-12,4,1610612738,"Celtics","BOS","Boston","carsen_edwards",2020,2020,2019,2,33,"2019-20","Purdue","Purdue University/USA",71,200,0,3.4,0.7,1.5,0.055,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629035","Carsen","Edwards","C. Edwards","celtics","https://stats.nba.com/player/1629035","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629035.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629035.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629044,"Shamorie Ponds",1998-06-29,11,1610612761,"Raptors","TOR","Toronto","shamorie_ponds",2020,2020,NA,NA,NA,"2019-20","St. John's, N.Y.","St. John's University/USA",72,175,0,2.3,0.5,0.3,0.191,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629044","Shamorie","Ponds","S. Ponds","raptors","https://stats.nba.com/player/1629044","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629044.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629044.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629048,"Goga Bitadze",1999-07-20,88,1610612754,"Pacers","IND","Indiana","goga_bitadze",2020,2020,2019,1,18,"2019-20",NA,"Mega Basket (Serbia)/Georgia",83,250,0,3.2,0.6,2.5,0.069,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629048","Goga","Bitadze","G. Bitadze","pacers","https://stats.nba.com/player/1629048","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629048.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629048.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629052,"Oshae Brissett",1998-06-20,12,1610612761,"Raptors","TOR","Toronto","oshae_brissett",2020,2020,NA,NA,NA,"2019-20","Syracuse","Syracuse University/Canada",79,210,0,1.3,0.3,1.3,0.011,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629052","Oshae","Brissett","O. Brissett","raptors","https://stats.nba.com/player/1629052","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629052.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629052.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629056,"Terence Davis",1997-05-16,0,1610612761,"Raptors","TOR","Toronto","terence_davis",2020,2020,NA,NA,NA,"2019-20","Mississippi","University of Mississippi/USA",76,201,0,6.9,1.8,3.1,0.114,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629056","Terence","Davis","T. Davis","raptors","https://stats.nba.com/player/1629056","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629056.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629056.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629057,"Robert Williams III",1997-10-17,44,1610612738,"Celtics","BOS","Boston","robert_williams",2019,2020,2018,1,27,"2019-20","Texas A&M","Texas A&M University/USA",80,237,1,3.9,1.1,4.6,0.12,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629057","Robert","Williams III","R. Williams III","celtics","https://stats.nba.com/player/1629057","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://stats.nba.com/media/players/700/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png"
1629058,"Dzanan Musa",1999-05-08,13,1610612751,"Nets","BKN","Brooklyn","dzanan_musa",2019,2020,2018,1,29,"2019-20",NA,"Cedevita (Croatia)/Bosnia and Herzegovina",81,217,1,4.6,1.1,2.1,0.061,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629058","Dzanan","Musa","D. Musa","nets","https://stats.nba.com/player/1629058","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629058.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629058.png","https://stats.nba.com/media/players/700/1629058.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629058.png"
1629059,"Elie Okobo",1997-10-23,2,1610612756,"Suns","PHX","Phoenix","elie_okobo",2019,2020,2018,2,31,"2019-20",NA,"Elan Bearnais/France",75,190,1,5,2.2,1.1,0.097,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629059","Elie","Okobo","E. Okobo","suns","https://stats.nba.com/player/1629059","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629059.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629059.png","https://stats.nba.com/media/players/700/1629059.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629059.png"
1629060,"Rui Hachimura",1998-02-08,8,1610612764,"Wizards","WAS","Washington","rui_hachimura",2020,2020,2019,1,9,"2019-20","Gonzaga","Gonzaga/Japan",80,230,0,13.9,1.6,5.8,0.086,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629060","Rui","Hachimura","R. Hachimura","wizards","https://stats.nba.com/player/1629060","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629065,"Ky Bowman",1997-06-16,12,1610612744,"Warriors","GSW","Golden State","ky_bowman",2020,2020,NA,NA,NA,"2019-20","Boston College","Boston College/USA",73,187,0,7.9,2.9,2.7,0.077,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629065","Ky","Bowman","K. Bowman","warriors","https://stats.nba.com/player/1629065","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629065.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629065.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629066,"Rodions Kurucs",1998-02-05,0,1610612751,"Nets","BKN","Brooklyn","rodions_kurucs",2019,2020,2018,2,40,"2019-20",NA,"FC Barcelona (Spain)/Latvia",81,228,1,3.1,0.7,2.3,0.043,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629066","Rodions","Kurucs","R. Kurucs","nets","https://stats.nba.com/player/1629066","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629066.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629066.png","https://stats.nba.com/media/players/700/1629066.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629066.png"
1629067,"Isaac Bonga",1999-11-08,17,1610612764,"Wizards","WAS","Washington","isaac_bonga",2019,2020,2018,2,39,"2019-20",NA,"Skyliners Frankfurt/Germany",80,180,1,3.6,1.1,2.8,0.051,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629067","Isaac","Bonga","I. Bonga","wizards","https://stats.nba.com/player/1629067","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629067.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629067.png","https://stats.nba.com/media/players/700/1629067.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629067.png"
1629076,"Tyler Cook",1997-09-23,21,1610612739,"Cavaliers","CLE","Cleveland","tyler_cook",2020,2020,NA,NA,NA,"2019-20","Iowa","University of Iowa/USA",80,255,0,2,0,0.8,0.194,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629076","Tyler","Cook","T. Cook","cavaliers","https://stats.nba.com/player/1629076","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629076.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629076.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629103,"Kelan Martin",1995-08-03,30,1610612750,"Timberwolves","MIN","Minnesota","kelan_martin",2020,2020,NA,NA,NA,"2019-20","Butler","Butler University/USA",77,230,0,5.8,0.5,3.5,0.064,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629103","Kelan","Martin","K. Martin","timberwolves","https://stats.nba.com/player/1629103","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629103.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629103.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629109,"Gary Clark",1994-11-16,6,1610612745,"Rockets","HOU","Houston","gary_clark",2019,2020,NA,NA,NA,"2019-20","Cincinnati","University of Cincinnati/USA",78,225,1,3.9,0.7,2.2,0.069,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629109","Gary","Clark","G. Clark","rockets","https://stats.nba.com/player/1629109","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629109.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629109.png","https://stats.nba.com/media/players/700/1629109.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629109.png"
1629117,"Wenyen Gabriel",1997-03-26,32,1610612758,"Kings","SAC","Sacramento","wenyen_gabriel",2019,2020,NA,NA,NA,"2019-20","Kentucky","Kentucky/Sudan",81,205,0,1.8,0.3,0.9,0.027,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629117","Wenyen","Gabriel","W. Gabriel","kings","https://stats.nba.com/player/1629117","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629117.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629117.png","https://stats.nba.com/media/players/700/1629117.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629117.png"
1629126,"Deonte Burton",1994-01-31,30,1610612760,"Thunder","OKC","Oklahoma City","deonte_burton",2019,2020,NA,NA,NA,"2019-20","Iowa State","Iowa State/USA",76,240,1,2.3,0.3,1.4,0.032,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629126","Deonte","Burton","D. Burton","thunder","https://stats.nba.com/player/1629126","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629126.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629126.png","https://stats.nba.com/media/players/700/1629126.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629126.png"
1629130,"Duncan Robinson",1994-04-22,55,1610612748,"Heat","MIA","Miami","duncan_robinson",2019,2020,NA,NA,NA,"2019-20","Michigan","Michigan/USA",79,215,1,12,0.9,3.1,0.085,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629130","Duncan","Robinson","D. Robinson","heat","https://stats.nba.com/player/1629130","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png","https://stats.nba.com/media/players/700/1629130.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png"
1629133,"Daryl Macon",1995-11-29,15,1610612748,"Heat","MIA","Miami","daryl_macon",2019,2020,NA,NA,NA,"2019-20","Arkansas","Arkansas/USA",74,185,1,0.8,0.3,0,-0.028,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629133","Daryl","Macon","D. Macon","heat","https://stats.nba.com/player/1629133","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629133.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629133.png","https://stats.nba.com/media/players/700/1629133.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629133.png"
1629134,"Kendrick Nunn",1995-08-03,25,1610612748,"Heat","MIA","Miami","kendrick_nunn",2019,2020,NA,NA,NA,"2019-20","Oakland","Oakland University (MI)/USA",74,190,0,15.7,3.7,2.9,0.09,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629134","Kendrick","Nunn","K. Nunn","heat","https://stats.nba.com/player/1629134","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629134.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629134.png","https://stats.nba.com/media/players/700/1629134.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629139,"Yuta Watanabe",1994-10-13,18,1610612763,"Grizzlies","MEM","Memphis","yuta_watanabe",2019,2020,NA,NA,NA,"2019-20","George Washington","George Washington/Japan",80,215,1,1.8,0,1.3,0.101,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629139","Yuta","Watanabe","Y. Watanabe","grizzlies","https://stats.nba.com/player/1629139","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png","https://stats.nba.com/media/players/700/1629139.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png"
1629140,"Johnathan Williams",1995-05-22,19,1610612764,"Wizards","WAS","Washington","johnathan_williams",2019,2020,NA,NA,NA,"2019-20","Gonzaga","Gonzaga/USA",81,228,1,3.3,1.3,5.5,0.09,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629140","Johnathan","Williams","J. Williams","wizards","https://stats.nba.com/player/1629140","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629140.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629140.png","https://stats.nba.com/media/players/700/1629140.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629140.png"
1629151,"Ryan Broekhoff",1990-08-23,45,1610612742,"Mavericks","DAL","Dallas","ryan_broekhoff",2019,2020,NA,NA,NA,"2019-20","Valparaiso","Valparaiso/Australia",78,215,1,3.7,0.4,1.4,0.097,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629151","Ryan","Broekhoff","R. Broekhoff","mavericks","https://stats.nba.com/player/1629151","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629151.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629151.png","https://stats.nba.com/media/players/700/1629151.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629151.png"
1629162,"Jordan McLaughlin",1996-04-09,6,1610612750,"Timberwolves","MIN","Minnesota","jordan_mclaughlin",2020,2020,NA,NA,NA,"2019-20","USC","USC/USA",71,185,0,5,2.7,1.7,0.088,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629162","Jordan","McLaughlin","J. McLaughlin","timberwolves","https://stats.nba.com/player/1629162","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629162.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629162.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
1629164,"Brandon Goodwin",1995-10-02,0,1610612737,"Hawks","ATL","Atlanta","brandon_goodwin",2019,2020,NA,NA,NA,"2019-20","Florida Gulf Coast","Florida Gulf Coast/USA",72,180,1,5.2,1.8,1.4,0.124,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1629164","Brandon","Goodwin","B. Goodwin","hawks","https://stats.nba.com/player/1629164","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629164.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629164.png","https://stats.nba.com/media/players/700/1629164.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629164.png"
