"idGame","namePlayer","passes","fgmContested","fgaContested","pctFGContested","fgmUncontested","fgaUncontested","pctFGUncontested","fgmRimDefended","fgaRimDefended","pctFGRimDefended","distMiles","mphMean","orebChances","drebChances","trebChances","touches","astSecondary","ftAST","ast"
21900492,"Gary Payton II",21,1,3,0.333,1,5,0.2,1,1,1,1.17,4.69,0,5,5,31,0,0,3
21900492,"Jordan McRae",47,3,4,0.75,6,10,0.6,5,6,0.833,2.42,3.95,2,4,5,66,1,2,8
21900492,"Ish Smith",54,8,11,0.727,1,7,0.143,1,1,1,2.34,4.32,0,6,6,75,0,2,7
21900492,"Isaac Bonga",16,1,1,1,0,1,0,0,2,0,1.27,4.57,4,9,11,19,0,1,0
21900492,"Admiral Schofield",4,0,0,0,0,0,0,0,0,0,0.1,4.1,0,0,0,5,0,0,0
21900492,"Garrison Mathews",15,1,1,1,5,8,0.625,1,1,1,2.23,4.29,1,3,4,31,1,1,0
21900492,"Anzejs Pasecniks",32,1,2,0.5,0,0,0,5,6,0.833,1.4,4.32,5,7,11,36,0,1,2
21900492,"Justin Robinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900493,"Khris Middleton",40,0,2,0,9,17,0.529,1,2,0.5,2.44,4.4,0,10,10,65,0,1,4
21900493,"Giannis Antetokounmpo",36,4,7,0.571,4,7,0.571,1,4,0.25,2.08,4.32,2,11,13,60,1,0,6
21900493,"Brook Lopez",20,2,3,0.667,3,6,0.5,5,10,0.5,1.78,3.81,3,5,8,31,0,0,1
21900493,"Eric Bledsoe",24,3,4,0.75,2,4,0.5,0,1,0,1.3,4.52,0,3,3,38,1,1,3
21900493,"Donte DiVincenzo",34,1,1,1,0,3,0,3,3,1,2.05,4.6,1,6,7,39,1,3,4
21900493,"Pat Connaughton",24,0,0,0,3,4,0.75,1,2,0.5,2.09,4.48,3,13,16,31,0,1,2
21900493,"Ersan Ilyasova",25,1,1,1,4,7,0.571,1,3,0.333,1.49,4.39,5,12,16,38,0,0,2
21900493,"George Hill",33,1,1,1,1,2,0.5,0,1,0,1.54,4.32,1,1,2,40,1,0,3
21900493,"Kyle Korver",16,0,0,0,3,4,0.75,2,3,0.667,1.77,4.66,1,4,5,22,1,0,2
21900493,"Robin Lopez",17,4,5,0.8,1,3,0.333,0,7,0,1.51,4.26,5,7,11,27,0,0,2
21900493,"D.J. Wilson",0,0,1,0,0,1,0,0,0,0,0.22,4.44,0,0,0,2,0,0,0
21900493,"Thanasis Antetokounmpo",2,0,0,0,0,1,0,0,0,0,0.22,4.48,0,0,0,3,0,0,0
21900493,"Sterling Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900493,"Kris Dunn",31,0,2,0,1,4,0.25,2,2,1,1.53,4.56,1,2,3,40,0,0,2
21900493,"Lauri Markkanen",30,2,4,0.5,4,8,0.5,4,5,0.8,2.13,4.41,5,5,10,44,0,0,0
21900493,"Wendell Carter Jr.",29,2,3,0.667,3,6,0.5,3,7,0.429,2.17,4.34,6,11,17,41,0,0,1
21900493,"Zach LaVine",43,2,11,0.182,5,12,0.417,3,4,0.75,2.63,4.58,4,5,8,72,0,1,5
21900493,"Tomas Satoransky",48,2,5,0.4,2,6,0.333,0,0,0,2.11,4.65,4,1,5,64,0,1,7
21900493,"Daniel Gafford",16,3,6,0.5,1,1,1,2,3,0.667,1.41,4.71,6,2,8,23,0,0,2
21900493,"Coby White",36,4,10,0.4,3,8,0.375,1,1,1,2.67,4.58,2,4,6,56,1,0,1
21900493,"Thaddeus Young",23,0,4,0,2,4,0.5,1,1,1,1.37,4.4,2,2,4,32,0,0,4
21900493,"Denzel Valentine",11,1,4,0.25,1,3,0.333,0,0,0,1.36,4.68,0,3,3,19,1,0,1
21900493,"Shaquille Harrison",6,0,0,0,0,0,0,0,0,0,0.23,4.03,0,2,2,7,0,0,1
21900493,"Ryan Arcidiacono",20,0,1,0,1,1,1,1,1,1,1.14,4.69,0,4,4,24,0,0,2
21900493,"Luke Kornet",5,0,0,0,1,1,1,0,0,0,0.21,4.07,0,1,1,6,0,0,0
21900493,"Adam Mokoka",1,0,1,0,0,2,0,0,0,0,0.2,4.27,0,0,0,4,0,0,0
21900494,"Joe Harris",33,5,8,0.625,3,6,0.5,1,6,0.167,3.33,4.53,2,10,11,51,0,2,1
21900494,"Taurean Prince",32,0,5,0,3,8,0.375,3,5,0.6,2.49,3.98,6,17,20,51,0,1,0
21900494,"Jarrett Allen",35,2,4,0.5,0,0,0,4,9,0.444,1.93,4.11,4,9,13,41,1,0,1
21900494,"Garrett Temple",31,2,6,0.333,1,10,0.1,2,4,0.5,3.14,4.31,1,8,9,53,0,0,5
21900494,"Spencer Dinwiddie",58,7,18,0.389,5,13,0.385,1,2,0.5,2.93,4.07,2,5,7,101,0,3,8
21900494,"Timothe Luwawu-Cabarrot",22,2,3,0.667,2,4,0.5,3,3,1,1.57,4.42,1,4,5,31,0,0,0
21900494,"Wilson Chandler",25,1,1,1,4,8,0.5,0,0,0,1.94,4.23,2,8,10,36,1,0,0
21900494,"DeAndre Jordan",40,1,2,0.5,1,1,1,0,3,0,1.75,3.84,4,15,17,47,2,0,3
21900494,"Rodions Kurucs",14,0,0,0,1,2,0.5,0,0,0,1.04,4.7,0,0,0,17,0,0,4
21900494,"Henry Ellenson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900494,"Dzanan Musa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900494,"Theo Pinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900494,"Kelan Martin",22,3,3,1,1,5,0.2,2,3,0.667,2.78,4.44,2,9,10,32,1,0,0
21900494,"Robert Covington",43,2,4,0.5,2,4,0.5,2,5,0.4,2.68,4.18,1,11,12,56,0,0,0
21900494,"Gorgui Dieng",60,2,5,0.4,2,6,0.333,5,12,0.417,2.43,4.14,9,22,30,74,0,1,2
21900494,"Jarrett Culver",34,2,9,0.222,6,12,0.5,0,1,0,2.82,4.08,3,7,10,60,0,1,3
21900494,"Shabazz Napier",58,3,8,0.375,5,10,0.5,0,0,0,2.55,4.11,0,6,6,86,0,2,8
21900494,"Jeff Teague",43,1,3,0.333,2,4,0.5,2,2,1,1.36,3.79,1,3,4,57,0,2,4
21900494,"Naz Reid",29,1,5,0.2,4,11,0.364,1,4,0.25,1.58,4.39,2,11,13,46,1,0,1
21900494,"Josh Okogie",16,0,1,0,1,4,0.25,3,3,1,1.45,4.49,0,4,4,22,0,0,1
21900494,"Keita Bates-Diop",22,3,5,0.6,1,3,0.333,2,3,0.667,2.14,4.4,3,7,10,34,0,0,1
21900494,"Jordan Bell",3,0,0,0,1,2,0.5,1,1,1,0.36,4.5,0,0,0,6,0,0,0
21900494,"Treveon Graham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900494,"Noah Vonleh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900495,"Svi Mykhailiuk",21,2,7,0.286,4,6,0.667,1,1,1,2.46,4.27,3,3,6,37,0,0,0
21900495,"Tony Snell",24,1,1,1,1,2,0.5,3,4,0.75,2.03,3.97,0,2,2,28,0,1,0
21900495,"Andre Drummond",63,4,15,0.267,1,1,1,6,12,0.5,2.5,3.76,8,17,24,89,0,0,3
21900495,"Bruce Brown",32,1,3,0.333,0,3,0,1,1,1,2.75,4.14,2,9,11,45,0,0,2
21900495,"Tim Frazier",29,2,3,0.667,1,4,0.25,0,0,0,1.28,4.09,1,2,3,44,1,0,3
21900495,"Derrick Rose",39,4,9,0.444,4,8,0.5,1,2,0.5,1.93,4.09,0,0,0,63,0,0,4
21900495,"Christian Wood",25,2,4,0.5,2,5,0.4,0,0,0,2.11,4.17,3,8,11,37,0,0,0
21900495,"Langston Galloway",7,0,1,0,1,5,0.2,1,2,0.5,1.42,4.14,1,2,3,13,0,0,2
21900495,"Thon Maker",14,0,1,0,0,0,0,3,5,0.6,0.91,4.47,2,3,5,18,0,0,0
21900495,"Louis King",1,0,0,0,0,1,0,0,0,0,0.22,4.8,0,0,0,2,0,0,0
21900495,"Sekou Doumbouya",1,0,0,0,0,0,0,0,0,0,0.18,5.05,0,0,0,1,0,0,0
21900495,"Blake Griffin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900495,"Bojan Bogdanovic",17,4,8,0.5,2,7,0.286,0,0,0,2.51,3.97,3,3,6,36,0,0,2
21900495,"Royce O'Neale",25,1,1,1,1,3,0.333,1,1,1,1.82,4.03,0,4,4,31,0,0,1
21900495,"Rudy Gobert",54,4,8,0.5,2,3,0.667,8,16,0.5,2.54,4.01,10,20,30,72,0,0,1
21900495,"Joe Ingles",47,0,2,0,4,7,0.571,1,2,0.5,2.38,4.41,0,6,6,64,0,0,5
21900495,"Donovan Mitchell",38,2,5,0.4,5,10,0.5,2,3,0.667,2.14,3.73,0,6,6,62,0,0,3
21900495,"Emmanuel Mudiay",28,1,3,0.333,1,3,0.333,0,0,0,1.51,4.37,0,5,5,37,1,0,3
21900495,"Georges Niang",13,0,0,0,1,1,1,3,3,1,1.04,4.33,0,0,0,15,0,0,0
21900495,"Jordan Clarkson",21,3,6,0.5,4,7,0.571,3,4,0.75,2.06,4.32,2,2,4,35,0,0,2
21900495,"Tony Bradley",15,2,5,0.4,1,1,1,0,3,0,1.03,4.37,7,5,10,22,0,0,0
21900495,"Juwan Morgan",7,0,0,0,0,1,0,1,1,1,0.55,4.5,2,1,3,8,0,0,1
21900495,"Rayjon Tucker",1,1,1,1,0,1,0,0,0,0,0.21,4.76,0,1,1,4,0,0,0
21900495,"Nigel Williams-Goss",7,0,0,0,0,0,0,0,0,0,0.18,3.97,1,2,2,8,1,0,2
21900495,"Ed Davis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900496,"Kelly Oubre Jr.",38,1,6,0.167,10,15,0.667,5,7,0.714,2.82,3.91,2,12,14,59,1,0,2
21900496,"Dario Saric",25,0,1,0,1,4,0.25,0,0,0,1.31,4.35,1,2,3,31,0,0,0
21900496,"Aron Baynes",27,0,2,0,5,9,0.556,2,3,0.667,1.9,3.9,6,9,15,38,0,0,2
21900496,"Devin Booker",36,3,8,0.375,6,11,0.545,0,1,0,3.03,4.41,1,7,8,68,1,0,7
21900496,"Ricky Rubio",66,4,5,0.8,3,8,0.375,0,1,0,2.6,4.17,2,10,11,84,2,2,13
21900496,"Deandre Ayton",25,2,5,0.4,1,4,0.25,3,5,0.6,1.43,3.89,8,13,20,37,1,0,0
21900496,"Jevon Carter",15,0,0,0,0,1,0,0,0,0,0.71,4.36,0,1,1,16,0,0,0
21900496,"Mikal Bridges",37,2,4,0.5,3,6,0.5,2,4,0.5,2.38,4.25,3,3,6,50,1,0,3
21900496,"Cameron Johnson",8,0,0,0,3,3,1,1,1,1,1.3,4.05,0,3,3,13,0,0,0
21900496,"Elie Okobo",9,0,0,0,0,0,0,0,0,0,0.39,4.25,0,0,0,9,0,0,2
21900496,"Cheick Diallo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900496,"Tyler Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900496,"Frank Kaminsky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900496,"Kent Bazemore",14,0,1,0,2,3,0.667,0,0,0,1.75,4.36,0,5,5,18,0,0,0
21900496,"Carmelo Anthony",23,2,8,0.25,2,8,0.25,2,2,1,2.29,3.46,4,10,14,41,1,0,2
21900496,"Hassan Whiteside",47,4,7,0.571,3,6,0.5,4,6,0.667,2.55,3.85,13,21,34,62,2,0,3
21900496,"CJ McCollum",45,5,10,0.5,6,11,0.545,4,5,0.8,3.01,4.44,1,5,6,71,1,0,6
21900496,"Damian Lillard",62,5,8,0.625,5,12,0.417,1,1,1,2.7,3.93,2,5,5,93,0,1,7
21900496,"Nassir Little",8,0,1,0,0,0,0,0,2,0,0.89,4.35,1,1,2,12,0,0,1
21900496,"Anfernee Simons",26,2,3,0.667,3,6,0.5,2,4,0.5,1.96,4.35,2,4,6,37,1,0,0
21900496,"Gary Trent Jr.",16,0,1,0,4,9,0.444,0,1,0,1.61,4.05,1,3,4,27,0,0,2
21900496,"Anthony Tolliver",14,0,0,0,1,2,0.5,2,2,1,0.64,3.85,2,4,6,16,0,0,3
21900496,"Moses Brown",0,0,0,0,0,0,0,1,1,1,0.07,3.79,0,0,0,1,0,0,0
21900496,"Mario Hezonja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900496,"Skal Labissiere",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900497,"Gordon Hayward",44,2,3,0.667,7,11,0.636,1,1,1,2.71,4.4,6,5,11,63,0,0,6
21900497,"Jayson Tatum",45,4,8,0.5,6,10,0.6,3,4,0.75,2.56,3.99,5,6,11,67,0,0,1
21900497,"Daniel Theis",29,0,4,0,2,5,0.4,4,6,0.667,1.64,4.16,4,5,9,39,3,0,0
21900497,"Marcus Smart",25,0,3,0,3,9,0.333,1,1,1,2.06,3.83,2,5,6,42,0,0,7
21900497,"Kemba Walker",52,6,10,0.6,3,9,0.333,0,3,0,2.23,4.14,2,5,7,76,1,1,7
21900497,"Javonte Green",9,0,1,0,1,2,0.5,0,0,0,0.72,4.33,0,4,4,13,0,0,0
21900497,"Grant Williams",6,0,1,0,0,2,0,1,1,1,0.68,4.14,2,2,3,10,0,0,0
21900497,"Enes Kanter",24,6,6,1,0,1,0,1,4,0.25,1.59,3.93,6,20,25,33,0,0,2
21900497,"Brad Wanamaker",24,0,2,0,2,5,0.4,1,1,1,1.49,3.9,3,3,6,34,0,0,1
21900497,"Semi Ojeleye",15,0,0,0,2,5,0.4,0,3,0,1.57,4.24,0,3,3,20,0,0,1
21900497,"Romeo Langford",0,0,0,0,0,0,0,0,2,0,0.15,3.5,0,0,0,1,0,0,0
21900497,"Miles Bridges",36,3,7,0.429,2,2,1,4,5,0.8,2.46,4.32,2,16,18,49,0,0,4
21900497,"P.J. Washington",41,2,6,0.333,3,5,0.6,4,7,0.571,2.65,4.17,4,9,13,60,0,0,3
21900497,"Bismack Biyombo",19,3,3,1,1,2,0.5,4,6,0.667,1.11,4.03,5,4,9,25,0,0,1
21900497,"Devonte' Graham",73,1,2,0.5,2,10,0.2,1,2,0.5,2.54,3.79,0,7,7,94,0,1,7
21900497,"Terry Rozier",46,1,5,0.2,3,8,0.375,1,3,0.333,2.57,4.25,1,5,6,63,0,1,5
21900497,"Cody Zeller",26,3,7,0.429,1,1,1,2,4,0.5,1.36,4.28,5,5,10,36,0,1,1
21900497,"Malik Monk",16,0,2,0,1,5,0.2,2,3,0.667,1.12,4.2,1,2,3,24,0,0,1
21900497,"Cody Martin",14,1,2,0.5,2,5,0.4,0,1,0,1.45,4.47,3,3,6,24,0,0,1
21900497,"Marvin Williams",15,0,0,0,0,2,0,2,2,1,0.96,4.23,1,5,6,17,0,0,0
21900497,"Dwayne Bacon",17,0,2,0,4,6,0.667,1,2,0.5,1.38,4.14,2,6,7,28,0,0,1
21900497,"Willy Hernangomez",3,1,2,0.5,0,2,0,0,0,0,0.15,4.03,1,1,2,7,0,0,1
21900497,"Nicolas Batum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900497,"Michael Kidd-Gilchrist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900498,"Tobias Harris",28,2,5,0.4,2,4,0.5,4,4,1,1.76,4.13,2,2,4,38,0,0,2
21900498,"Al Horford",31,0,4,0,2,8,0.25,1,1,1,2.03,3.92,4,3,7,44,0,1,2
21900498,"Kyle O'Quinn",44,2,2,1,0,3,0,3,7,0.429,1.72,3.77,4,14,18,51,1,0,5
21900498,"Josh Richardson",39,2,5,0.4,5,9,0.556,2,3,0.667,2.22,4.15,1,2,3,60,0,0,5
21900498,"Ben Simmons",58,3,8,0.375,3,3,1,3,4,0.75,2.14,3.87,5,11,14,80,1,0,3
21900498,"James Ennis III",17,1,1,1,0,3,0,1,1,1,1.71,4.3,4,4,8,23,0,0,1
21900498,"Furkan Korkmaz",8,2,3,0.667,2,4,0.5,2,3,0.667,1.09,4.34,1,0,1,18,1,0,1
21900498,"Mike Scott",18,1,3,0.333,1,5,0.2,1,1,1,1.19,4.33,3,1,4,26,0,0,0
21900498,"Norvel Pelle",10,1,2,0.5,0,1,0,2,2,1,0.89,3.89,5,4,9,13,0,0,1
21900498,"Trey Burke",25,2,3,0.667,1,4,0.25,1,1,1,1.11,4.14,1,0,1,35,0,0,2
21900498,"Shake Milton",16,1,1,1,1,4,0.25,2,2,1,1.21,4.24,2,9,11,24,0,1,1
21900498,"Raul Neto",9,2,3,0.667,1,3,0.333,0,0,0,0.45,4.05,1,0,1,15,0,0,1
21900498,"T.J. Warren",28,3,4,0.75,6,7,0.857,1,1,1,2.17,4.05,2,6,8,40,1,0,2
21900498,"Domantas Sabonis",56,5,7,0.714,5,9,0.556,5,5,1,2.2,4.08,7,15,22,77,0,2,5
21900498,"Myles Turner",14,2,5,0.4,3,5,0.6,1,4,0.25,1.74,4.06,0,8,8,25,0,0,0
21900498,"Jeremy Lamb",29,0,1,0,3,7,0.429,4,4,1,1.71,4.15,2,9,11,41,0,0,6
21900498,"Malcolm Brogdon",13,0,1,0,0,4,0,0,0,0,0.6,4.27,0,0,0,19,0,0,2
21900498,"Justin Holiday",23,0,0,0,2,5,0.4,2,4,0.5,2.22,4.3,0,7,7,31,2,0,1
21900498,"Aaron Holiday",38,0,5,0,2,3,0.667,1,2,0.5,2.25,4.1,3,9,12,49,1,3,7
21900498,"Doug McDermott",14,4,4,1,1,3,0.333,1,2,0.5,1.85,4.42,0,7,7,22,0,1,1
21900498,"T.J. McConnell",41,2,2,1,1,5,0.2,0,0,0,2.16,4.38,2,3,5,57,0,0,10
21900498,"Goga Bitadze",12,1,1,1,2,4,0.5,0,1,0,0.52,3.76,0,5,5,17,0,0,0
21900498,"TJ Leaf",4,0,1,0,0,2,0,1,2,0.5,0.44,4.48,0,3,3,7,0,0,0
21900498,"Edmond Sumner",1,0,1,0,0,0,0,0,0,0,0.14,4.85,0,0,0,2,0,0,1
21900498,"JaKarr Sampson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900499,"Kawhi Leonard",50,0,3,0,8,18,0.444,1,1,1,2.74,4.05,1,3,4,83,0,0,7
21900499,"Maurice Harkless",28,3,3,1,2,3,0.667,0,0,0,1.65,4.18,3,7,10,35,1,0,1
21900499,"Ivica Zubac",27,4,8,0.5,0,0,0,3,4,0.75,1.66,4.04,9,9,17,37,0,0,0
21900499,"Paul George",54,1,5,0.2,5,20,0.25,4,5,0.8,2.83,3.89,3,12,15,88,1,0,9
21900499,"Landry Shamet",31,0,0,0,3,5,0.6,0,1,0,2.03,4.54,1,2,3,39,0,0,1
21900499,"Derrick Walton Jr.",32,0,0,0,4,5,0.8,2,2,1,1.43,4.28,0,3,3,38,0,0,1
21900499,"Montrezl Harrell",25,2,8,0.25,0,1,0,1,2,0.5,1.61,3.7,9,4,12,38,0,0,1
21900499,"Rodney McGruder",13,2,2,1,0,2,0,1,1,1,1.29,4.2,1,4,5,18,0,0,0
21900499,"JaMychal Green",14,0,0,0,2,5,0.4,0,0,0,1.84,4.09,2,6,8,20,0,0,0
21900499,"Jerome Robinson",7,0,0,0,0,0,0,0,0,0,0.47,4.63,0,0,0,11,0,0,1
21900499,"Amir Coffey",0,0,0,0,0,0,0,0,0,0,0.05,2.67,0,0,0,0,0,0,0
21900499,"Johnathan Motley",2,0,0,0,0,0,0,0,0,0,0.06,3.17,0,0,0,3,0,0,0
21900499,"Patrick Patterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900499,"Harrison Barnes",22,1,3,0.333,2,6,0.333,2,3,0.667,2.32,4.13,0,8,8,35,0,0,3
21900499,"Nemanja Bjelica",35,1,3,0.333,2,5,0.4,3,5,0.6,2.01,3.98,0,10,10,45,1,1,0
21900499,"Richaun Holmes",29,7,10,0.7,1,3,0.333,1,3,0.333,2.2,3.92,9,16,24,46,1,0,0
21900499,"Buddy Hield",39,3,5,0.6,4,12,0.333,2,2,1,2.9,4.4,3,9,12,63,1,1,5
21900499,"De'Aaron Fox",58,0,3,0,3,7,0.429,0,1,0,2.4,4.21,1,8,8,77,0,1,6
21900499,"Trevor Ariza",20,0,0,0,0,2,0,2,2,1,1.58,3.85,3,1,4,26,1,0,2
21900499,"Bogdan Bogdanovic",28,1,3,0.333,2,4,0.5,0,1,0,1.89,4.25,0,5,5,38,0,0,3
21900499,"Harry Giles III",23,1,2,0.5,2,6,0.333,2,4,0.5,1.22,4.01,2,2,4,34,0,0,1
21900499,"Cory Joseph",18,1,3,0.333,2,3,0.667,0,0,0,1.14,4.5,1,4,5,26,0,0,0
21900499,"Yogi Ferrell",3,0,0,0,0,0,0,0,0,0,0.06,2.99,0,0,0,4,0,0,0
21900499,"Justin James",0,0,0,0,0,0,0,0,0,0,0.06,2.99,1,0,1,1,0,0,0
21900499,"Wenyen Gabriel",0,0,0,0,0,0,0,0,0,0,0.05,2.47,0,0,0,0,0,0,0
21900499,"Dewayne Dedmon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900500,"Cedi Osman",19,1,3,0.333,4,9,0.444,2,2,1,1.71,3.83,4,4,7,32,0,0,4
21900500,"Kevin Love",45,2,3,0.667,2,8,0.25,2,5,0.4,2.06,3.83,4,13,17,59,0,0,2
21900500,"Tristan Thompson",53,5,5,1,0,1,0,5,6,0.833,2.32,4.07,11,7,18,63,0,0,0
21900500,"Collin Sexton",34,5,8,0.625,3,7,0.429,2,2,1,2.31,3.94,4,1,5,57,0,0,1
21900500,"Darius Garland",53,1,3,0.333,4,8,0.5,1,1,1,2.47,4.14,0,4,4,65,0,0,4
21900500,"Matthew Dellavedova",28,0,1,0,1,3,0.333,0,0,0,1.2,4.42,0,1,1,34,0,0,2
21900500,"Kevin Porter Jr.",28,2,5,0.4,4,12,0.333,2,4,0.5,2.11,4.16,3,4,7,48,0,0,4
21900500,"John Henson",7,0,1,0,0,1,0,1,3,0.333,0.43,4.01,0,0,0,10,0,0,1
21900500,"Larry Nance Jr.",25,0,1,0,2,4,0.5,1,2,0.5,1.41,3.95,3,8,9,32,0,0,2
21900500,"Dante Exum",14,1,2,0.5,0,2,0,0,0,0,1.17,4.36,0,2,2,22,1,0,1
21900500,"Ante Zizic",2,0,0,0,0,0,0,1,1,1,0.21,4.02,0,0,0,2,0,0,0
21900500,"Brandon Knight",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900500,"Alfonzo McKinnie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900500,"Patrick McCaw",22,0,2,0,2,3,0.667,0,1,0,1.52,3.86,1,6,7,28,0,0,4
21900500,"Rondae Hollis-Jefferson",31,4,7,0.571,1,2,0.5,1,2,0.5,2.13,4.31,3,5,8,44,0,0,2
21900500,"Serge Ibaka",36,6,6,1,2,5,0.4,4,5,0.8,2.21,3.68,3,13,16,51,1,0,2
21900500,"Kyle Lowry",44,0,4,0,7,12,0.583,1,2,0.5,2.38,3.7,2,5,7,70,0,1,8
21900500,"Fred VanVleet",47,1,5,0.2,3,9,0.333,1,2,0.5,2.16,4.06,2,7,9,68,0,2,7
21900500,"Terence Davis",30,4,6,0.667,3,6,0.5,1,2,0.5,1.95,4.47,1,5,6,43,1,0,1
21900500,"OG Anunoby",29,2,3,0.667,3,5,0.6,4,5,0.8,2.26,4.1,2,9,11,41,0,0,4
21900500,"Oshae Brissett",16,0,1,0,0,2,0,1,1,1,1.14,4.4,2,2,4,20,1,0,0
21900500,"Chris Boucher",19,1,3,0.333,0,2,0,2,2,1,1.06,3.74,6,3,8,24,0,0,0
21900500,"Malcolm Miller",1,0,0,0,0,0,0,0,0,0,0.14,3.89,0,0,0,1,0,0,1
21900500,"Shamorie Ponds",2,0,0,0,1,1,1,0,0,0,0.15,4.22,0,0,0,4,0,0,0
21900500,"Stanley Johnson",1,0,0,0,0,0,0,0,0,0,0.13,3.59,0,0,0,2,0,0,0
21900501,"Torrey Craig",11,0,0,0,1,4,0.25,3,3,1,1.57,4.24,1,3,4,16,0,0,0
21900501,"Paul Millsap",28,4,8,0.5,2,5,0.4,3,6,0.5,1.99,4.22,9,5,13,43,0,0,3
21900501,"Nikola Jokic",77,7,9,0.778,3,8,0.375,4,6,0.667,2.21,3.87,7,11,16,101,0,0,4
21900501,"Will Barton",40,2,6,0.333,3,10,0.3,0,2,0,2.74,4.1,4,10,14,60,0,0,7
21900501,"Jamal Murray",54,1,5,0.2,4,9,0.444,1,1,1,2.4,4.45,0,0,0,71,0,0,6
21900501,"Jerami Grant",15,2,4,0.5,0,0,0,3,3,1,1.34,4.18,3,3,6,21,0,0,0
21900501,"Monte Morris",43,5,6,0.833,3,6,0.5,0,1,0,1.88,4.43,2,2,4,58,0,1,4
21900501,"Malik Beasley",5,1,1,1,2,4,0.5,0,0,0,1.49,4.11,0,3,3,14,0,0,0
21900501,"Mason Plumlee",23,1,5,0.2,0,0,0,5,6,0.833,0.95,4.29,0,0,0,32,0,0,1
21900501,"Michael Porter Jr.",11,1,1,1,2,5,0.4,2,3,0.667,0.83,4.11,2,4,5,17,0,1,0
21900501,"Juancho Hernangomez",3,0,0,0,0,0,0,1,1,1,0.29,3.94,0,0,0,3,0,0,0
21900501,"Jarred Vanderbilt",1,1,1,1,0,0,0,0,0,0,0.31,4.17,0,0,0,3,0,0,0
21900501,"Vlatko Cancar",1,0,0,0,0,0,0,0,0,0,0.13,3.71,0,0,0,1,0,0,0
21900501,"Danuel House Jr.",17,1,2,0.5,2,8,0.25,4,4,1,2.24,4.01,0,2,2,29,0,0,2
21900501,"P.J. Tucker",35,0,0,0,0,1,0,6,9,0.667,2.42,3.97,5,11,15,38,0,0,2
21900501,"Clint Capela",32,6,9,0.667,1,3,0.333,3,5,0.6,2.09,3.92,4,10,14,49,1,0,0
21900501,"James Harden",50,4,7,0.571,6,10,0.6,1,2,0.5,2.05,3.37,1,3,4,80,0,1,6
21900501,"Russell Westbrook",42,5,10,0.5,6,12,0.5,1,3,0.333,2.41,3.98,4,7,10,73,0,0,7
21900501,"Eric Gordon",10,1,2,0.5,3,5,0.6,0,1,0,1.71,3.63,0,1,1,22,0,0,1
21900501,"Ben McLemore",18,0,0,0,3,7,0.429,0,1,0,1.43,4.45,2,4,6,25,0,0,0
21900501,"Isaiah Hartenstein",24,4,6,0.667,2,2,1,6,6,1,1.45,4.34,9,8,17,38,0,0,0
21900501,"Austin Rivers",7,0,0,0,0,0,0,0,0,0,0.64,3.67,0,0,0,8,0,0,1
21900501,"Chris Clemons",6,0,0,0,1,2,0.5,0,0,0,0.27,4.42,0,0,0,9,0,0,1
21900501,"Gary Clark",6,0,0,0,1,1,1,0,0,0,0.25,4.06,0,1,1,8,0,0,0
21900501,"Tyson Chandler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900501,"Thabo Sefolosha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900502,"Glenn Robinson III",45,2,4,0.5,8,13,0.615,3,5,0.6,3.02,4.35,2,5,7,63,2,0,3
21900502,"Draymond Green",90,1,2,0.5,3,9,0.333,3,5,0.6,2.36,3.76,1,13,14,108,0,0,9
21900502,"Marquese Chriss",45,2,5,0.4,1,1,1,2,3,0.667,2.44,4.12,9,13,22,56,1,0,5
