"typeResult","idGame","namePlayer","teamName","PARTIAL_POSS","SWITCHES_ON","ptsPlayerAllowed","dreb","MATCHUP_AST","MATCHUP_TOV","stl","blk","MATCHUP_FGM","MATCHUP_FGA","MATCHUP_FG_PCT","MATCHUP_FG3M","MATCHUP_FG3A","MATCHUP_FG3_PCT"
"player",21900109,"Justin Jackson","Mavericks",22.24,0,8,5,0,1,0,0,1,4,0.25,0,3,0
"player",21900109,"Boban Marjanovic","Mavericks",3.82,0,2,0,0,0,0,0,1,2,0.5,0,1,0
"player",21900109,"Delon Wright","Mavericks",14.76,0,4,0,1,1,0,0,1,2,0.5,0,0,0
"player",21900109,"Jalen Brunson","Mavericks",8.36,0,4,1,0,0,1,0,2,4,0.5,0,1,0
"player",21900109,"J.J. Barea","Mavericks",19.12,0,7,0,0,3,0,0,3,4,0.75,1,2,0.5
"player",21900110,"Tobias Harris","76ers",45.25,0,21,6,3,3,0,0,10,18,0.556,1,3,0.333
"player",21900110,"Al Horford","76ers",36.55,0,9,3,2,1,2,1,4,10,0.4,1,4,0.25
"player",21900110,"Joel Embiid","76ers",44.3,0,27,12,1,1,0,2,9,15,0.6,2,5,0.4
"player",21900110,"Josh Richardson","76ers",42.41,0,9,3,2,0,3,0,3,6,0.5,1,2,0.5
"player",21900110,"Ben Simmons","76ers",12.89,0,3,1,0,2,1,0,1,3,0.333,1,1,1
"player",21900110,"Matisse Thybulle","76ers",17.64,0,4,1,1,1,0,0,1,2,0.5,0,0,0
"player",21900110,"James Ennis III","76ers",13.08,0,4,1,2,0,0,0,2,2,1,0,0,0
"player",21900110,"Mike Scott","76ers",21.2,0,8,2,0,0,0,0,2,8,0.25,0,2,0
"player",21900110,"Raul Neto","76ers",37.34,0,10,3,4,5,3,0,5,19,0.263,0,3,0
"player",21900110,"Furkan Korkmaz","76ers",29.56,0,6,3,1,0,0,0,2,5,0.4,1,1,1
"player",21900110,"Bojan Bogdanovic","Jazz",48.79,0,4,6,1,1,1,1,1,8,0.125,0,1,0
"player",21900110,"Royce O'Neale","Jazz",38.86,0,8,4,2,2,1,1,3,9,0.333,1,4,0.25
"player",21900110,"Rudy Gobert","Jazz",49.68,0,24,12,2,5,3,1,6,21,0.286,2,5,0.4
"player",21900110,"Donovan Mitchell","Jazz",48.61,0,18,1,4,0,1,0,8,10,0.8,0,1,0
"player",21900110,"Mike Conley","Jazz",46.69,0,8,4,2,4,2,1,4,12,0.333,0,5,0
"player",21900110,"Joe Ingles","Jazz",39.91,0,7,1,0,2,0,0,2,5,0.4,2,4,0.5
"player",21900110,"Jeff Green","Jazz",25.37,0,7,6,1,0,0,0,2,3,0.667,1,2,0.5
"player",21900110,"Georges Niang","Jazz",14.88,0,12,2,0,0,0,0,3,3,1,1,1,1
"player",21900110,"Tony Bradley","Jazz",16.08,0,10,0,0,0,1,0,2,6,0.333,0,0,0
"player",21900111,"Khris Middleton","Bucks",53.71,0,5,3,1,2,2,0,1,3,0.333,1,1,1
"player",21900111,"Giannis Antetokounmpo","Bucks",56.84,0,8,12,0,3,2,2,3,10,0.3,1,4,0.25
"player",21900111,"Brook Lopez","Bucks",51.47,0,31,9,2,2,1,6,13,29,0.448,2,5,0.4
"player",21900111,"Wesley Matthews","Bucks",30.83,0,3,1,1,4,0,0,1,5,0.2,1,3,0.333
"player",21900111,"Eric Bledsoe","Bucks",42.6,0,9,5,5,3,1,1,1,4,0.25,0,1,0
"player",21900111,"Pat Connaughton","Bucks",21.1,0,4,1,2,0,0,0,1,4,0.25,0,1,0
"player",21900111,"Ersan Ilyasova","Bucks",20.09,0,8,3,1,2,0,1,2,5,0.4,1,4,0.25
"player",21900111,"Donte DiVincenzo","Bucks",20.8,0,11,1,0,1,0,0,3,4,0.75,1,2,0.5
"player",21900111,"George Hill","Bucks",36.99,0,17,1,1,0,1,0,5,13,0.385,3,5,0.6
"player",21900111,"Robin Lopez","Bucks",20.82,0,22,3,2,0,0,1,9,15,0.6,2,2,1
"player",21900111,"Kyle Korver","Bucks",23.41,0,5,1,1,2,0,0,2,5,0.4,1,2,0.5
"player",21900111,"Landry Shamet","Clippers",43.34,0,20,3,2,3,0,0,8,13,0.615,1,4,0.25
"player",21900111,"Patrick Patterson","Clippers",20.83,0,8,5,1,0,0,0,4,8,0.5,0,1,0
"player",21900111,"Montrezl Harrell","Clippers",56.78,0,22,7,4,3,1,1,8,22,0.364,5,12,0.417
"player",21900111,"Lou Williams","Clippers",59.33,0,17,4,1,1,0,0,6,12,0.5,4,9,0.444
"player",21900111,"Patrick Beverley","Clippers",52.81,0,4,9,3,1,2,1,0,9,0,0,6,0
"player",21900111,"JaMychal Green","Clippers",47.63,0,27,6,1,1,0,0,8,11,0.727,3,5,0.6
"player",21900111,"Maurice Harkless","Clippers",22.92,0,10,2,0,1,0,1,2,5,0.4,1,2,0.5
"player",21900111,"Jerome Robinson","Clippers",21.11,0,9,1,0,0,1,0,3,4,0.75,3,3,1
"player",21900111,"Rodney McGruder","Clippers",19.01,0,0,1,0,1,0,0,0,1,0,0,1,0
"player",21900111,"Ivica Zubac","Clippers",14.99,0,9,2,3,1,0,0,2,10,0.2,0,3,0
"player",21900112,"Gordon Hayward","Celtics",41.83,0,6,9,0,1,1,0,2,7,0.286,1,2,0.5
"player",21900112,"Jayson Tatum","Celtics",41.33,0,2,7,1,2,2,1,1,3,0.333,0,0,0
"player",21900112,"Daniel Theis","Celtics",27.37,0,7,4,2,3,0,2,3,11,0.273,0,1,0
"player",21900112,"Jaylen Brown","Celtics",45.69,0,4,5,0,3,1,0,2,9,0.222,0,3,0
"player",21900112,"Kemba Walker","Celtics",41.82,0,13,2,3,2,1,0,6,16,0.375,1,8,0.125
"player",21900112,"Grant Williams","Celtics",21.39,0,11,1,0,2,1,0,5,9,0.556,0,4,0
"player",21900112,"Marcus Smart","Celtics",31.66,0,6,2,0,2,2,0,1,3,0.333,0,1,0
"player",21900112,"Robert Williams III","Celtics",20.3,0,7,4,2,0,2,0,3,8,0.375,0,0,0
"player",21900112,"Carsen Edwards","Celtics",14.43,0,2,3,1,1,0,1,1,4,0.25,0,2,0
"player",21900112,"Brad Wanamaker","Celtics",22.81,0,12,3,3,1,2,0,4,4,1,1,1,1
"player",21900112,"Javonte Green","Celtics",17.55,0,2,1,0,1,0,0,1,2,0.5,0,1,0
"player",21900112,"Vincent Poirier","Celtics",8.02,0,8,0,1,1,1,1,2,4,0.5,1,2,0.5
"player",21900112,"Semi Ojeleye","Celtics",5.86,0,0,0,2,0,0,0,0,2,0,0,2,0
"player",21900112,"Miles Bridges","Hornets",44.59,0,6,8,1,0,0,1,3,11,0.273,0,2,0
"player",21900112,"P.J. Washington","Hornets",36.62,0,18,6,2,0,0,5,6,9,0.667,1,2,0.5
"player",21900112,"Cody Zeller","Hornets",25.17,0,7,7,2,1,0,0,3,14,0.214,0,3,0
"player",21900112,"Dwayne Bacon","Hornets",28.99,0,8,3,1,0,1,1,3,4,0.75,1,2,0.5
"player",21900112,"Terry Rozier","Hornets",34.4,0,10,3,1,1,1,0,4,9,0.444,0,4,0
"player",21900112,"Devonte' Graham","Hornets",40.58,0,16,3,2,1,2,0,6,11,0.545,4,5,0.8
"player",21900112,"Marvin Williams","Hornets",22.87,0,10,4,3,3,1,0,3,5,0.6,1,3,0.333
"player",21900112,"Bismack Biyombo","Hornets",19.3,0,8,2,1,2,0,1,2,9,0.222,1,5,0.2
"player",21900112,"Malik Monk","Hornets",28.64,0,2,0,0,1,0,0,1,4,0.25,0,1,0
"player",21900112,"Cody Martin","Hornets",21.61,0,8,3,5,2,2,0,3,5,0.6,0,2,0
"player",21900112,"Willy Hernangomez","Hornets",7.69,0,2,0,0,0,0,1,1,4,0.25,0,0,0
"player",21900112,"Caleb Martin","Hornets",7.7,0,2,1,1,0,0,0,1,3,0.333,0,1,0
"player",21900113,"Terrance Ferguson","Thunder",32.07,0,11,2,4,1,0,1,4,10,0.4,1,3,0.333
"player",21900113,"Danilo Gallinari","Thunder",44.87,0,14,5,2,0,2,0,6,8,0.75,1,1,1
"player",21900113,"Steven Adams","Thunder",38.03,0,28,3,3,3,0,0,14,19,0.737,0,0,0
"player",21900113,"Shai Gilgeous-Alexander","Thunder",48.43,0,12,1,2,1,0,0,5,9,0.556,2,4,0.5
"player",21900113,"Chris Paul","Thunder",42.99,0,14,2,3,0,1,0,6,12,0.5,2,3,0.667
"player",21900113,"Hamidou Diallo","Thunder",41.71,0,8,2,6,4,2,0,3,7,0.429,0,1,0
"player",21900113,"Dennis Schroder","Thunder",36.87,0,10,3,1,1,0,0,4,8,0.5,2,4,0.5
"player",21900113,"Nerlens Noel","Thunder",28.6,0,13,5,0,0,2,1,5,13,0.385,0,1,0
"player",21900113,"Darius Bazley","Thunder",22.47,0,5,4,1,1,0,0,2,7,0.286,1,3,0.333
"player",21900113,"Mike Muscala","Thunder",0.7,0,2,0,0,0,0,0,1,1,1,0,0,0
"player",21900113,"DeMar DeRozan","Spurs",44.41,0,10,6,1,2,1,0,2,5,0.4,2,3,0.667
"player",21900113,"LaMarcus Aldridge","Spurs",46.09,0,13,3,5,3,2,1,6,15,0.4,0,0,0
"player",21900113,"Trey Lyles","Spurs",26.33,0,11,1,0,2,0,0,3,4,0.75,2,3,0.667
"player",21900113,"Bryn Forbes","Spurs",28.97,0,16,6,0,0,0,0,7,9,0.778,0,1,0
"player",21900113,"Dejounte Murray","Spurs",34.54,0,14,6,1,1,1,0,7,11,0.636,0,1,0
"player",21900113,"Patty Mills","Spurs",30.53,0,10,2,3,2,1,0,3,6,0.5,2,2,1
"player",21900113,"Rudy Gay","Spurs",29.2,0,8,1,1,0,0,1,2,8,0.25,2,5,0.4
"player",21900113,"Derrick White","Spurs",26.93,0,12,3,3,2,0,0,5,6,0.833,1,1,1
"player",21900113,"Jakob Poeltl","Spurs",16.78,0,14,4,2,0,0,1,6,11,0.545,1,2,0.5
"player",21900113,"Marco Belinelli","Spurs",27.96,0,2,3,1,0,0,0,0,3,0,0,3,0
"player",21900113,"DeMarre Carroll","Spurs",6.01,0,0,0,2,0,0,0,0,1,0,0,0,0
"player",21900113,"Chimezie Metu","Spurs",1.15,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900113,"Lonnie Walker IV","Spurs",1.15,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900114,"Jimmy Butler","Heat",46.11,0,16,4,3,1,0,0,5,13,0.385,3,9,0.333
"player",21900114,"Bam Adebayo","Heat",47.83,0,21,8,5,2,5,1,7,15,0.467,3,7,0.429
"player",21900114,"Meyers Leonard","Heat",18.71,0,17,0,0,2,0,0,6,10,0.6,2,4,0.5
"player",21900114,"Duncan Robinson","Heat",38.27,0,7,6,2,0,1,1,2,6,0.333,0,1,0
"player",21900114,"Kendrick Nunn","Heat",30.75,0,8,2,1,2,0,1,4,7,0.571,0,1,0
"player",21900114,"Goran Dragic","Heat",42.51,0,6,5,5,3,0,0,3,4,0.75,0,0,0
"player",21900114,"Tyler Herro","Heat",38.24,0,9,2,0,4,1,0,4,7,0.571,1,2,0.5
"player",21900114,"Derrick Jones Jr.","Heat",12.61,0,4,3,0,0,0,0,1,4,0.25,0,1,0
"player",21900114,"Kelly Olynyk","Heat",31.64,0,12,5,2,0,2,0,3,14,0.214,1,4,0.25
"player",21900114,"James Johnson","Heat",19.07,0,8,1,1,1,0,2,2,4,0.5,1,2,0.5
"player",21900114,"Chris Silva","Heat",0.73,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900114,"Kelly Oubre Jr.","Suns",35.07,0,21,1,1,2,0,2,7,10,0.7,2,2,1
"player",21900114,"Dario Saric","Suns",38.74,0,10,4,2,1,1,0,3,5,0.6,2,4,0.5
"player",21900114,"Aron Baynes","Suns",39.42,0,15,1,3,3,0,0,6,12,0.5,2,3,0.667
"player",21900114,"Devin Booker","Suns",47.48,0,11,3,1,1,1,0,5,13,0.385,1,4,0.25
"player",21900114,"Ricky Rubio","Suns",40.23,0,17,11,2,1,1,0,7,10,0.7,1,2,0.5
"player",21900114,"Frank Kaminsky","Suns",23.78,0,10,1,5,2,0,0,4,6,0.667,0,1,0
"player",21900114,"Jevon Carter","Suns",19.11,0,15,2,2,0,1,1,4,7,0.571,4,6,0.667
"player",21900114,"Mikal Bridges","Suns",28.35,0,2,4,1,1,0,0,1,5,0.2,0,0,0
"player",21900114,"Cameron Johnson","Suns",26.87,0,5,2,2,1,0,0,2,4,0.5,0,2,0
"player",21900114,"Tyler Johnson","Suns",23.6,0,13,1,2,0,0,0,4,6,0.667,3,4,0.75
"player",21900114,"Elie Okobo","Suns",2.2,0,0,0,0,0,0,0,0,1,0,0,0,0
"player",21900114,"Cheick Diallo","Suns",2.2,0,2,0,0,0,0,0,1,1,1,0,0,0
"player",21900115,"Rodney Hood","Trail Blazers",43.83,0,14,4,1,3,1,0,7,11,0.636,0,0,0
"player",21900115,"Anthony Tolliver","Trail Blazers",29.85,0,5,2,0,1,0,1,2,11,0.182,1,5,0.2
"player",21900115,"Hassan Whiteside","Trail Blazers",36.47,0,20,10,2,1,1,2,9,18,0.5,0,1,0
"player",21900115,"CJ McCollum","Trail Blazers",55.3,0,14,4,3,3,0,0,3,11,0.273,1,3,0.333
"player",21900115,"Damian Lillard","Trail Blazers",52.44,0,7,5,1,2,3,0,2,5,0.4,0,3,0
"player",21900115,"Mario Hezonja","Trail Blazers",35.07,0,11,4,0,3,1,0,3,7,0.429,1,2,0.5
"player",21900115,"Skal Labissiere","Trail Blazers",28.89,0,19,2,2,1,0,1,9,14,0.643,0,1,0
"player",21900115,"Kent Bazemore","Trail Blazers",19.18,0,7,2,0,2,1,0,1,3,0.333,0,2,0
"player",21900115,"Anfernee Simons","Trail Blazers",33.13,0,8,1,1,0,0,0,2,7,0.286,1,5,0.2
"player",21900115,"Kawhi Leonard","Clippers",46.11,0,8,12,0,1,1,2,3,7,0.429,1,5,0.2
"player",21900115,"Patrick Patterson","Clippers",25.63,0,9,2,0,2,0,0,4,8,0.5,1,4,0.25
"player",21900115,"Ivica Zubac","Clippers",24.92,0,7,4,3,1,1,2,3,13,0.231,0,0,0
"player",21900115,"Landry Shamet","Clippers",38.08,0,20,1,1,2,1,0,8,13,0.615,3,8,0.375
"player",21900115,"Patrick Beverley","Clippers",40.77,0,16,4,5,2,1,2,4,18,0.222,2,8,0.25
"player",21900115,"Rodney McGruder","Clippers",21.2,0,11,3,0,1,0,0,4,6,0.667,2,2,1
"player",21900115,"Lou Williams","Clippers",38.79,0,6,3,2,0,0,3,3,10,0.3,0,2,0
"player",21900115,"JaMychal Green","Clippers",22.54,0,0,10,0,1,0,0,0,3,0,0,1,0
"player",21900115,"Montrezl Harrell","Clippers",40.56,0,19,4,6,2,2,3,8,20,0.4,2,5,0.4
"player",21900115,"Maurice Harkless","Clippers",28.82,0,4,1,0,0,0,0,2,7,0.286,0,3,0
"player",21900116,"Tony Snell","Pistons",40.49,0,4,0,2,0,1,0,1,4,0.25,0,2,0
"player",21900116,"Markieff Morris","Pistons",33.21,0,15,2,3,1,1,0,6,8,0.75,0,0,0
"player",21900116,"Andre Drummond","Pistons",39.8,0,25,12,5,1,0,1,11,22,0.5,0,3,0
"player",21900116,"Luke Kennard","Pistons",50.71,0,13,5,2,1,0,0,4,8,0.5,0,2,0
"player",21900116,"Bruce Brown","Pistons",46.93,0,11,2,1,4,3,0,4,13,0.308,1,3,0.333
"player",21900116,"Langston Galloway","Pistons",39.07,0,16,2,1,3,0,1,7,12,0.583,1,2,0.5
"player",21900116,"Christian Wood","Pistons",14.89,0,8,2,1,0,0,0,4,5,0.8,0,0,0
"player",21900116,"Svi Mykhailiuk","Pistons",20.05,0,9,2,3,2,0,0,4,5,0.8,1,1,1
"player",21900116,"Thon Maker","Pistons",13.05,0,9,3,4,1,1,2,2,7,0.286,1,2,0.5
"player",21900116,"T.J. Warren","Pacers",44.25,0,11,2,1,2,1,1,3,7,0.429,0,3,0
"player",21900116,"JaKarr Sampson","Pacers",34.01,0,15,1,3,3,1,1,6,12,0.5,1,3,0.333
"player",21900116,"Domantas Sabonis","Pacers",50.32,0,11,10,8,4,0,1,4,17,0.235,0,3,0
"player",21900116,"Malcolm Brogdon","Pacers",44.19,0,18,6,2,2,2,0,8,13,0.615,2,4,0.5
"player",21900116,"Aaron Holiday","Pacers",40,0,13,4,4,1,2,0,5,9,0.556,3,5,0.6
"player",21900116,"Justin Holiday","Pacers",41.78,0,10,6,2,3,0,4,4,12,0.333,0,2,0
"player",21900116,"T.J. McConnell","Pacers",26.19,0,14,4,2,0,0,1,5,7,0.714,4,6,0.667
"player",21900116,"Doug McDermott","Pacers",24.03,0,16,0,1,0,0,0,5,7,0.714,3,5,0.6
"player",21900116,"TJ Leaf","Pacers",12.48,0,0,1,1,1,0,0,0,2,0,0,1,0
"player",21900117,"Jae Crowder","Grizzlies",32.84,0,13,3,3,0,1,0,5,10,0.5,1,2,0.5
"player",21900117,"Jaren Jackson Jr.","Grizzlies",40.19,0,22,5,3,0,0,0,9,20,0.45,1,6,0.167
"player",21900117,"Jonas Valanciunas","Grizzlies",30.58,0,21,9,4,1,0,0,9,15,0.6,2,5,0.4
"player",21900117,"Dillon Brooks","Grizzlies",31.23,0,8,3,2,1,0,2,2,7,0.286,1,3,0.333
"player",21900117,"Ja Morant","Grizzlies",35.17,0,6,2,1,1,0,0,2,7,0.286,0,3,0
"player",21900117,"Tyus Jones","Grizzlies",25.26,0,4,0,0,2,1,0,1,6,0.167,0,3,0
"player",21900117,"Kyle Anderson","Grizzlies",29.42,0,11,1,1,1,1,0,4,6,0.667,1,2,0.5
"player",21900117,"Brandon Clarke","Grizzlies",33.87,0,6,5,2,3,0,1,2,2,1,0,0,0
"player",21900117,"Marko Guduric","Grizzlies",33.67,0,11,2,4,0,0,1,5,8,0.625,0,2,0
"player",21900117,"Bruno Caboclo","Grizzlies",8.01,0,7,0,0,0,0,1,3,6,0.5,0,0,0
"player",21900117,"Solomon Hill","Grizzlies",23.76,0,9,2,1,1,0,0,2,6,0.333,1,2,0.5
"player",21900117,"De'Anthony Melton","Grizzlies",7.16,0,2,0,2,0,0,0,1,1,1,0,0,0
"player",21900117,"Jonathan Isaac","Magic",43.17,0,17,7,4,0,1,4,7,15,0.467,1,3,0.333
"player",21900117,"Aaron Gordon","Magic",45.45,0,10,3,1,1,1,0,4,6,0.667,2,4,0.5
"player",21900117,"Nikola Vucevic","Magic",47.6,0,20,13,1,7,2,1,9,16,0.563,2,2,1
"player",21900117,"Evan Fournier","Magic",40.76,0,2,7,2,1,0,1,0,8,0,0,3,0
"player",21900117,"Markelle Fultz","Magic",36.17,0,2,2,6,1,2,2,1,10,0.1,0,2,0
"player",21900117,"D.J. Augustin","Magic",32.82,0,8,1,4,3,0,0,3,7,0.429,0,3,0
"player",21900117,"Michael Carter-Williams","Magic",34.91,0,9,5,1,2,1,0,3,7,0.429,2,3,0.667
"player",21900117,"Mo Bamba","Magic",16.81,0,8,0,0,1,1,1,2,5,0.4,1,2,0.5
"player",21900117,"Al-Farouq Aminu","Magic",26,0,4,4,1,2,2,1,1,4,0.25,1,2,0.5
"player",21900117,"Wes Iwundu","Magic",12.6,0,5,2,1,0,0,0,2,4,0.5,1,2,0.5
"player",21900117,"Amile Jefferson","Magic",4.77,0,0,1,0,0,0,0,0,3,0,0,2,0
"player",21900117,"Khem Birch","Magic",4.78,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900118,"Cedi Osman","Cavaliers",5.26,0,0,2,0,0,2,0,0,1,0,0,1,0
"player",21900118,"Kevin Love","Cavaliers",4.36,0,1,10,0,0,0,2,0,0,0,0,0,0
"player",21900118,"Tristan Thompson","Cavaliers",3.44,0,1,3,0,0,3,2,0,1,0,0,1,0
"player",21900118,"Collin Sexton","Cavaliers",4.09,0,0,1,0,0,0,0,0,0,0,0,0,0
"player",21900118,"Darius Garland","Cavaliers",3.15,0,0,1,0,0,2,0,0,1,0,0,1,0
"player",21900118,"Jordan Clarkson","Cavaliers",6.78,0,1,2,0,0,1,0,0,0,0,0,0,0
"player",21900118,"Larry Nance Jr.","Cavaliers",6.51,0,4,6,0,0,1,1,2,3,0.667,0,1,0
"player",21900118,"Kevin Porter Jr.","Cavaliers",5.06,0,0,3,0,0,1,0,0,0,0,0,0,0
"player",21900118,"Matthew Dellavedova","Cavaliers",2.4,0,0,3,0,0,0,0,0,0,0,0,0,0
"player",21900118,"Troy Brown Jr.","Wizards",1.71,0,2,1,0,1,2,0,0,0,0,0,0,0
"player",21900118,"Rui Hachimura","Wizards",4.05,0,1,3,0,0,2,0,0,0,0,0,0,0
"player",21900118,"Thomas Bryant","Wizards",4.18,0,4,5,0,0,1,1,1,2,0.5,0,0,0
"player",21900118,"Bradley Beal","Wizards",5.97,0,2,4,0,0,0,0,0,1,0,0,0,0
"player",21900118,"Isaiah Thomas","Wizards",3.68,0,6,2,0,0,0,0,1,2,0.5,0,0,0
"player",21900118,"Davis Bertans","Wizards",5.29,0,2,3,0,0,0,1,1,2,0.5,0,0,0
"player",21900118,"CJ Miles","Wizards",3.35,0,1,4,0,0,0,0,0,0,0,0,0,0
"player",21900118,"Ish Smith","Wizards",3.49,0,2,1,0,0,0,0,0,0,0,0,0,0
"player",21900118,"Moritz Wagner","Wizards",2.99,0,3,6,0,0,0,3,0,0,0,0,0,0
"player",21900118,"Jordan McRae","Wizards",1.21,0,2,1,0,0,0,0,0,1,0,0,1,0
"player",21900119,"Harrison Barnes","Kings",42.21,0,18,1,1,2,2,0,8,11,0.727,2,5,0.4
"player",21900119,"Nemanja Bjelica","Kings",25.24,0,18,0,0,0,1,0,8,11,0.727,1,3,0.333
"player",21900119,"Richaun Holmes","Kings",35.85,0,6,7,1,2,0,1,3,10,0.3,0,2,0
"player",21900119,"Buddy Hield","Kings",33.27,0,17,4,2,1,0,1,7,14,0.5,3,5,0.6
"player",21900119,"De'Aaron Fox","Kings",37.9,0,13,3,4,1,1,1,5,9,0.556,1,3,0.333
"player",21900119,"Trevor Ariza","Kings",26.74,0,6,2,1,0,2,0,2,6,0.333,0,1,0
"player",21900119,"Dewayne Dedmon","Kings",12.68,0,6,1,0,1,0,0,3,4,0.75,0,0,0
"player",21900119,"Bogdan Bogdanovic","Kings",33.54,0,9,4,1,1,1,1,4,9,0.444,1,3,0.333
"player",21900119,"Cory Joseph","Kings",34.17,0,7,4,4,3,0,2,3,9,0.333,1,6,0.167
"player",21900119,"Harry Giles III","Kings",9.73,0,6,1,1,1,0,1,2,3,0.667,0,0,0
"player",21900119,"De'Andre Hunter","Hawks",27.18,0,14,2,1,1,0,0,5,8,0.625,2,4,0.5
"player",21900119,"Jabari Parker","Hawks",40.98,0,10,4,4,2,1,1,3,7,0.429,2,4,0.5
"player",21900119,"Alex Len","Hawks",29.45,0,8,6,2,2,0,3,3,10,0.3,2,2,1
"player",21900119,"Cam Reddish","Hawks",28.92,0,13,1,3,2,1,1,4,8,0.5,3,5,0.6
"player",21900119,"Trae Young","Hawks",48.99,0,18,0,4,3,5,0,8,13,0.615,2,5,0.4
"player",21900119,"Bruno Fernando","Hawks",10.46,0,4,3,1,0,0,0,1,4,0.25,0,1,0
"player",21900119,"Kevin Huerter","Hawks",35.36,0,16,2,3,1,0,0,6,7,0.857,4,4,1
"player",21900119,"DeAndre' Bembry","Hawks",31.47,0,13,2,1,0,1,0,4,6,0.667,1,2,0.5
"player",21900119,"Vince Carter","Hawks",19.46,0,11,2,1,1,0,1,3,4,0.75,0,0,0
"player",21900119,"Tyrone Wallace","Hawks",8.43,0,3,1,0,0,0,0,1,3,0.333,1,1,1
"player",21900119,"Damian Jones","Hawks",16.75,0,5,0,0,1,0,0,2,4,0.5,0,1,0
"player",21900120,"Glenn Robinson III","Warriors",59.58,0,23,4,0,2,2,0,9,15,0.6,1,4,0.25
"player",21900120,"Eric Paschall","Warriors",47.37,0,19,1,4,0,0,0,7,16,0.438,1,7,0.143
"player",21900120,"Willie Cauley-Stein","Warriors",34.72,0,23,6,3,2,1,3,9,20,0.45,4,6,0.667
"player",21900120,"Jordan Poole","Warriors",34.71,0,3,1,0,1,1,1,1,6,0.167,0,1,0
"player",21900120,"D'Angelo Russell","Warriors",56.7,0,12,9,4,3,3,2,6,13,0.462,0,4,0
"player",21900120,"Omari Spellman","Warriors",22.05,0,4,1,2,2,0,1,2,8,0.25,0,3,0
"player",21900120,"Damion Lee","Warriors",38.48,0,18,1,0,1,3,0,7,14,0.5,1,4,0.25
"player",21900120,"Ky Bowman","Warriors",16.74,0,10,4,0,1,0,0,3,5,0.6,1,3,0.333
"player",21900120,"Alec Burks","Warriors",45.77,0,3,7,0,1,0,2,1,6,0.167,0,2,0
"player",21900120,"Marquese Chriss","Warriors",18.08,0,8,2,1,2,1,0,3,8,0.375,1,2,0.5
"player",21900120,"Treveon Graham","Timberwolves",50.13,0,13,2,0,2,2,0,6,12,0.5,0,2,0
"player",21900120,"Robert Covington","Timberwolves",51.49,0,5,9,1,0,5,3,1,8,0.125,0,3,0
"player",21900120,"Karl-Anthony Towns","Timberwolves",49.53,0,35,9,2,7,0,1,13,27,0.481,5,9,0.556
"player",21900120,"Andrew Wiggins","Timberwolves",64.12,0,12,4,0,1,0,3,3,14,0.214,0,6,0
"player",21900120,"Jarrett Culver","Timberwolves",34.33,0,2,4,2,2,0,0,0,1,0,0,0,0
"player",21900120,"Josh Okogie","Timberwolves",46.03,0,21,2,2,5,2,1,8,18,0.444,3,10,0.3
"player",21900120,"Jake Layman","Timberwolves",41.44,0,4,3,2,0,0,1,1,6,0.167,0,1,0
"player",21900120,"Noah Vonleh","Timberwolves",15.41,0,13,2,2,0,0,0,6,8,0.75,1,1,1
"player",21900120,"Jordan McLaughlin","Timberwolves",22.92,0,4,3,1,0,1,0,1,2,0.5,0,0,0
"player",21900120,"Gorgui Dieng","Timberwolves",10.57,0,7,1,0,0,0,1,3,5,0.6,1,2,0.5
"player",21900121,"OG Anunoby","Raptors",45.87,0,10,5,1,0,1,1,3,12,0.25,1,5,0.2
"player",21900121,"Pascal Siakam","Raptors",59.16,0,10,7,2,2,0,0,4,12,0.333,0,6,0
"player",21900121,"Marc Gasol","Raptors",41.99,0,24,7,3,3,1,1,10,17,0.588,0,2,0
"player",21900121,"Fred VanVleet","Raptors",54.45,0,8,5,5,5,2,0,3,8,0.375,1,5,0.2
"player",21900121,"Kyle Lowry","Raptors",27.38,0,6,2,0,2,1,0,3,8,0.375,0,4,0
"player",21900121,"Serge Ibaka","Raptors",22.25,0,11,5,1,1,0,0,5,10,0.5,0,0,0
"player",21900121,"Norman Powell","Raptors",44.96,0,8,4,0,2,1,0,3,5,0.6,2,3,0.667
"player",21900121,"Terence Davis","Raptors",25.83,0,5,1,1,1,1,0,2,8,0.25,1,4,0.25
"player",21900121,"Chris Boucher","Raptors",23.16,0,9,5,0,1,1,1,3,10,0.3,2,5,0.4
"player",21900121,"Matt Thomas","Raptors",17.74,0,8,1,2,1,1,0,3,4,0.75,1,1,1
"player",21900121,"Malcolm Miller","Raptors",6.82,0,0,1,0,0,0,0,0,2,0,0,1,0
"player",21900121,"Stanley Johnson","Raptors",1.53,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900121,"Brandon Ingram","Pelicans",46.95,0,16,5,6,0,1,1,6,13,0.462,2,5,0.4
"player",21900121,"Nicolo Melli","Pelicans",16.31,0,5,0,2,0,0,1,1,3,0.333,1,1,1
"player",21900121,"Jahlil Okafor","Pelicans",22.97,0,8,3,2,1,0,3,3,8,0.375,2,2,1
"player",21900121,"Jrue Holiday","Pelicans",45.03,0,27,5,4,3,3,0,11,13,0.846,5,6,0.833
"player",21900121,"Lonzo Ball","Pelicans",34.5,0,2,3,2,2,2,0,1,6,0.167,0,2,0
