"typeResult","idGame","namePlayer","fgContested","fg2Contested","fg3Contested","boxOutsPlayerTeamRebound","screenAssist","ptsScreenAssist","pts","deflections","chargesDrawn","looseBallsRecoveredOffense","looseBallsRecoveredDefense","looseBallsRecovered","boxOutsOffense","boxOutsDefense","boxOutsPlayerTREB","boxOuts"
"player",21900013,"Paul Millsap",13,11,2,"2",0,0,11,4,1,0,1,1,0,2,0,2
"player",21900013,"Nikola Jokic",7,4,3,"1",2,5,20,2,0,0,0,0,0,1,1,1
"player",21900013,"Gary Harris",14,6,8,"1",1,3,8,1,0,0,1,1,0,1,0,1
"player",21900013,"Jamal Murray",8,2,6,"2",0,0,14,1,0,0,0,0,0,2,0,2
"player",21900013,"Mason Plumlee",9,8,1,"2",2,5,5,1,0,0,0,0,1,3,0,4
"player",21900013,"Malik Beasley",2,2,0,"0",0,0,6,3,0,0,0,0,0,0,0,0
"player",21900013,"Jerami Grant",3,3,0,"0",0,0,9,2,0,0,0,0,1,0,0,1
"player",21900013,"Torrey Craig",6,4,2,"0",0,0,10,0,0,0,1,1,0,0,0,0
"player",21900013,"Monte Morris",4,1,3,"0",0,0,6,0,0,0,0,0,0,0,0,0
"player",21900013,"Rodney Hood",4,1,3,"0",0,0,13,3,1,0,0,0,0,1,0,1
"player",21900013,"Zach Collins",13,8,5,"2",4,11,8,1,0,0,0,0,0,3,2,3
"player",21900013,"Hassan Whiteside",13,10,3,"2",0,0,16,2,0,0,1,1,1,1,2,2
"player",21900013,"CJ McCollum",6,3,3,"0",0,0,12,2,0,0,1,1,0,0,0,0
"player",21900013,"Damian Lillard",6,2,4,"0",0,0,32,1,0,1,1,2,0,0,0,0
"player",21900013,"Anthony Tolliver",2,1,1,"0",1,2,0,0,0,0,0,0,0,2,0,2
"player",21900013,"Kent Bazemore",9,6,3,"0",0,0,4,6,0,0,0,0,0,0,0,0
"player",21900013,"Skal Labissiere",9,6,3,"0",1,2,8,0,0,0,0,0,0,1,0,1
"player",21900013,"Mario Hezonja",3,2,1,"0",0,0,2,0,0,0,1,1,0,1,0,1
"player",21900013,"Anfernee Simons",1,0,1,"0",0,0,5,1,0,0,0,0,0,0,0,0
"player",21900014,"De'Andre Hunter",7,2,5,"0",0,0,14,0,0,0,0,0,0,1,0,1
"player",21900014,"John Collins",7,4,3,"3",2,4,18,2,0,0,0,0,1,6,1,7
"player",21900014,"Alex Len",8,8,0,"6",1,2,4,3,0,0,1,1,2,9,3,11
"player",21900014,"Cam Reddish",4,1,3,"0",0,0,1,1,0,1,3,4,0,0,0,0
"player",21900014,"Trae Young",2,1,1,"1",0,0,38,0,1,1,1,2,0,1,0,1
"player",21900014,"Jabari Parker",10,6,4,"0",1,2,18,1,0,1,0,1,0,2,0,2
"player",21900014,"Vince Carter",2,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900014,"Bruno Fernando",7,5,2,"0",3,9,7,1,0,0,0,0,0,1,0,1
"player",21900014,"DeAndre' Bembry",3,2,1,"2",0,0,8,5,0,0,0,0,0,3,0,3
"player",21900014,"Evan Turner",5,1,4,"0",0,0,9,0,0,0,0,0,0,0,0,0
"player",21900014,"Kevin Huerter",2,0,2,"1",0,0,0,1,0,0,0,0,0,1,1,1
"player",21900014,"Tony Snell",13,8,5,"0",0,0,9,1,0,0,0,0,0,4,0,4
"player",21900014,"Markieff Morris",4,2,2,"1",1,2,7,0,0,2,0,2,0,3,1,3
"player",21900014,"Andre Drummond",9,6,3,"3",8,18,21,6,0,2,2,4,2,5,1,7
"player",21900014,"Bruce Brown",7,4,3,"0",0,0,2,2,0,0,0,0,0,0,0,0
"player",21900014,"Reggie Jackson",2,1,1,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900014,"Luke Kennard",7,3,4,"0",0,0,13,2,0,0,0,0,0,0,0,0
"player",21900014,"Thon Maker",8,8,0,"1",4,9,1,1,0,1,0,1,0,3,1,3
"player",21900014,"Derrick Rose",1,0,1,"1",0,0,27,1,0,1,0,1,0,2,0,2
"player",21900014,"Langston Galloway",7,4,3,"0",0,0,8,1,0,1,1,2,0,0,0,0
"player",21900014,"Tim Frazier",0,0,0,"0",0,0,7,0,0,0,0,0,0,0,0,0
"player",21900015,"Khris Middleton",10,5,5,"2",0,0,11,3,0,0,0,0,0,2,1,2
"player",21900015,"Giannis Antetokounmpo",7,4,3,"1",0,0,30,2,0,1,0,1,0,1,1,1
"player",21900015,"Brook Lopez",15,11,4,"6",1,3,11,2,0,0,1,1,0,7,1,7
"player",21900015,"Wesley Matthews",11,1,10,"1",0,0,14,2,0,0,0,0,0,2,0,2
"player",21900015,"Eric Bledsoe",3,1,2,"0",0,0,11,1,0,0,0,0,0,1,0,1
"player",21900015,"George Hill",7,1,6,"1",1,2,8,1,0,1,1,2,1,1,0,2
"player",21900015,"Ersan Ilyasova",6,3,3,"1",1,3,13,0,4,1,0,1,0,2,0,2
"player",21900015,"Robin Lopez",7,7,0,"2",1,2,2,1,0,0,0,0,3,3,0,6
"player",21900015,"Pat Connaughton",5,1,4,"0",0,0,10,0,0,0,0,0,0,0,0,0
"player",21900015,"Sterling Brown",1,0,1,"1",0,0,2,0,0,0,0,0,0,1,1,1
"player",21900015,"Kyle Korver",3,1,2,"1",0,0,5,1,0,1,0,1,0,2,0,2
"player",21900015,"Danuel House Jr.",9,6,3,"1",1,2,8,3,0,0,1,1,0,1,0,1
"player",21900015,"P.J. Tucker",15,9,6,"2",1,3,17,3,1,0,1,1,0,3,0,3
"player",21900015,"Clint Capela",12,9,3,"4",1,3,13,2,0,1,1,2,0,7,2,7
"player",21900015,"James Harden",10,2,8,"0",1,3,19,0,0,2,1,3,0,0,0,0
"player",21900015,"Russell Westbrook",11,5,6,"1",0,0,24,3,0,1,1,2,0,1,1,1
"player",21900015,"Austin Rivers",0,0,0,"0",1,3,3,0,0,0,0,0,0,0,0,0
"player",21900015,"Eric Gordon",2,1,1,"0",0,0,11,1,0,1,0,1,0,0,0,0
"player",21900015,"Tyson Chandler",4,3,1,"1",1,3,10,0,0,0,0,0,0,1,0,1
"player",21900015,"Thabo Sefolosha",0,0,0,"1",0,0,0,0,0,1,0,1,0,1,1,1
"player",21900015,"Ben McLemore",2,1,1,"0",1,3,6,0,0,0,0,0,0,0,0,0
"player",21900016,"Kawhi Leonard",5,3,2,"0",0,0,21,1,0,0,0,0,0,0,0,0
"player",21900016,"Patrick Patterson",7,5,2,"1",3,8,20,0,0,0,0,0,0,1,0,1
"player",21900016,"Ivica Zubac",7,4,3,"1",3,9,16,0,0,0,0,0,0,2,0,2
"player",21900016,"Landry Shamet",10,4,6,"0",0,0,11,0,0,0,0,0,0,0,0,0
"player",21900016,"Patrick Beverley",3,1,2,"0",0,0,5,7,0,2,0,2,1,0,0,1
"player",21900016,"Lou Williams",3,0,3,"0",0,0,22,2,0,1,2,3,0,0,0,0
"player",21900016,"Montrezl Harrell",10,2,8,"3",4,9,18,1,0,0,0,0,0,5,2,5
"player",21900016,"JaMychal Green",3,2,1,"1",0,0,9,0,0,0,0,0,0,2,0,2
"player",21900016,"Maurice Harkless",6,5,1,"0",0,0,10,6,0,0,0,0,0,0,0,0
"player",21900016,"Mfiondu Kabengele",3,3,0,"0",2,6,3,0,0,0,0,0,0,0,0,0
"player",21900016,"Terance Mann",2,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900016,"Jerome Robinson",0,0,0,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900016,"Johnathan Motley",0,0,0,"0",0,0,3,0,0,0,0,0,0,1,0,1
"player",21900016,"Glenn Robinson III",13,10,3,"0",1,3,13,3,0,0,1,1,0,0,0,0
"player",21900016,"Draymond Green",9,5,4,"0",2,5,11,2,1,0,0,0,0,3,0,3
"player",21900016,"Kevon Looney",3,2,1,"2",1,2,3,0,0,1,0,1,1,3,2,4
"player",21900016,"D'Angelo Russell",2,1,1,"1",0,0,20,4,0,0,0,0,0,1,0,1
"player",21900016,"Stephen Curry",3,2,1,"0",0,0,23,2,0,1,0,1,1,0,0,1
"player",21900016,"Eric Paschall",8,3,5,"0",1,2,14,3,0,0,0,0,0,1,0,1
"player",21900016,"Marquese Chriss",7,6,1,"1",4,8,8,0,0,1,0,1,0,1,0,1
"player",21900016,"Jacob Evans",4,2,2,"0",0,0,14,2,0,0,0,0,0,0,0,0
"player",21900016,"Jordan Poole",1,0,1,"0",0,0,5,1,1,0,0,0,0,0,0,0
"player",21900016,"Damion Lee",0,0,0,"1",0,0,3,1,0,0,0,0,0,1,0,1
"player",21900016,"Omari Spellman",3,2,1,"1",1,3,8,1,0,0,1,1,1,0,1,1
"player",21900016,"Ky Bowman",2,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900017,"OG Anunoby",13,8,5,"2",1,3,9,0,0,1,0,1,0,3,1,3
"player",21900017,"Pascal Siakam",6,1,5,"0",2,6,33,1,0,0,2,2,0,0,0,0
"player",21900017,"Marc Gasol",13,13,0,"2",1,3,1,0,0,0,0,0,0,4,0,4
"player",21900017,"Kyle Lowry",6,4,2,"0",0,0,29,2,0,0,0,0,0,0,0,0
"player",21900017,"Fred VanVleet",4,3,1,"1",1,3,8,4,0,1,0,1,0,1,0,1
"player",21900017,"Norman Powell",8,4,4,"0",0,0,7,0,0,0,0,0,0,0,0,0
"player",21900017,"Serge Ibaka",18,13,5,"3",4,9,13,1,0,0,3,3,0,4,1,4
"player",21900017,"Terence Davis",1,0,1,"0",0,0,3,0,0,1,0,1,0,0,0,0
"player",21900017,"Stanley Johnson",0,0,0,"2",0,0,3,0,0,0,0,0,0,2,0,2
"player",21900017,"Jayson Tatum",6,4,2,"0",0,0,25,5,0,2,0,2,0,1,0,1
"player",21900017,"Gordon Hayward",3,3,0,"1",2,5,15,0,0,0,0,0,0,2,1,2
"player",21900017,"Daniel Theis",6,5,1,"2",4,9,1,1,0,0,0,0,0,2,0,2
"player",21900017,"Jaylen Brown",14,9,5,"3",0,0,25,1,0,0,0,0,0,4,0,4
"player",21900017,"Kemba Walker",8,4,4,"0",0,0,22,3,3,1,0,1,0,0,0,0
"player",21900017,"Robert Williams III",7,4,3,"0",1,2,6,4,0,0,1,1,0,2,0,2
"player",21900017,"Marcus Smart",2,0,2,"1",0,0,10,3,0,0,0,0,0,2,0,2
"player",21900017,"Grant Williams",8,5,3,"5",4,10,4,2,1,0,0,0,2,4,2,6
"player",21900017,"Semi Ojeleye",2,0,2,"1",1,2,0,0,0,0,0,0,0,1,1,1
"player",21900017,"Brad Wanamaker",1,1,0,"1",0,0,4,1,0,0,0,0,0,1,0,1
"player",21900017,"Javonte Green",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900018,"Treveon Graham",4,1,3,"0",0,0,12,0,0,0,0,0,0,1,0,1
"player",21900018,"Robert Covington",8,3,5,"2",0,0,8,1,0,0,1,1,0,3,1,3
"player",21900018,"Karl-Anthony Towns",15,11,4,"4",1,2,37,5,0,0,3,3,0,5,3,5
"player",21900018,"Andrew Wiggins",9,6,3,"0",0,0,16,1,0,1,0,1,0,0,0,0
"player",21900018,"Jeff Teague",4,2,2,"0",1,2,4,2,0,0,0,0,0,0,0,0
"player",21900018,"Josh Okogie",6,6,0,"1",0,0,14,3,0,1,0,1,0,1,0,1
"player",21900018,"Jake Layman",9,6,3,"1",0,0,12,2,0,0,0,0,0,2,0,2
"player",21900018,"Jarrett Culver",1,0,1,"0",0,0,0,1,0,1,2,3,0,0,0,0
"player",21900018,"Shabazz Napier",5,2,3,"0",0,0,5,3,0,0,1,1,0,0,0,0
"player",21900018,"Noah Vonleh",7,7,0,"1",2,6,7,0,0,0,0,0,0,1,1,1
"player",21900018,"Gorgui Dieng",0,0,0,"1",0,0,2,1,0,1,0,1,1,0,0,1
"player",21900018,"Kelan Martin",2,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900018,"Jordan Bell",1,1,0,"1",0,0,4,0,0,0,0,0,1,0,1,1
"player",21900018,"Miles Bridges",6,4,2,"0",0,0,17,3,0,0,0,0,0,1,0,1
"player",21900018,"P.J. Washington",10,5,5,"2",1,2,10,0,0,0,1,1,0,2,1,2
"player",21900018,"Bismack Biyombo",11,6,5,"2",5,11,8,0,0,1,0,1,0,2,1,2
"player",21900018,"Dwayne Bacon",6,4,2,"0",0,0,8,2,0,0,0,0,0,0,0,0
"player",21900018,"Terry Rozier",4,1,3,"0",0,0,11,1,0,0,0,0,0,1,0,1
"player",21900018,"Devonte' Graham",5,1,4,"0",0,0,24,4,0,1,1,2,0,0,0,0
"player",21900018,"Malik Monk",4,1,3,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900018,"Marvin Williams",3,2,1,"0",1,3,0,1,0,0,0,0,0,0,0,0
"player",21900018,"Caleb Martin",5,3,2,"1",0,0,4,2,0,0,0,0,0,1,0,1
"player",21900018,"Willy Hernangomez",11,7,4,"2",2,5,6,2,0,0,0,0,1,3,2,4
"player",21900018,"Cody Martin",4,1,3,"0",0,0,4,2,0,0,0,0,0,0,0,0
"player",21900018,"Michael Kidd-Gilchrist",0,0,0,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900018,"Jalen McDaniels",1,1,0,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900019,"Julius Randle",9,6,3,"2",5,13,14,1,0,0,1,1,0,3,2,3
"player",21900019,"Marcus Morris Sr.",5,2,3,"2",3,8,11,0,0,1,1,2,0,3,0,3
"player",21900019,"Mitchell Robinson",4,4,0,"5",2,5,6,3,0,0,0,0,2,5,5,7
"player",21900019,"RJ Barrett",7,1,6,"0",0,0,16,4,0,1,1,2,0,0,0,0
"player",21900019,"Elfrid Payton",6,5,1,"0",0,0,10,0,0,1,1,2,0,0,0,0
"player",21900019,"Allonzo Trier",1,1,0,"0",0,0,22,0,0,0,1,1,0,0,0,0
"player",21900019,"Bobby Portis",3,1,2,"0",1,3,2,1,0,0,0,0,0,1,0,1
"player",21900019,"Kevin Knox II",5,1,4,"1",1,3,16,1,0,0,0,0,0,1,0,1
"player",21900019,"Dennis Smith Jr.",2,2,0,"0",0,0,1,0,0,0,0,0,0,0,0,0
"player",21900019,"Taj Gibson",3,3,0,"3",6,14,2,1,0,0,0,0,1,5,2,6
"player",21900019,"Wayne Ellington",0,0,0,"0",0,0,9,0,0,0,0,0,0,0,0,0
"player",21900019,"Joe Harris",5,5,0,"1",0,0,13,1,0,1,0,1,0,1,0,1
"player",21900019,"Taurean Prince",7,6,1,"3",1,3,11,1,1,0,0,0,0,5,2,5
"player",21900019,"Jarrett Allen",7,6,1,"5",3,7,4,2,0,0,1,1,0,8,2,8
"player",21900019,"Caris LeVert",11,5,6,"0",0,0,12,3,0,0,0,0,0,0,0,0
"player",21900019,"Kyrie Irving",1,0,1,"0",1,3,26,1,0,0,2,2,0,0,0,0
"player",21900019,"Garrett Temple",7,5,2,"0",0,0,6,1,0,1,0,1,0,0,0,0
"player",21900019,"DeAndre Jordan",3,3,0,"4",4,9,7,0,0,1,0,1,1,5,4,6
"player",21900019,"David Nwaba",2,1,1,"1",0,0,5,0,0,0,0,0,0,1,0,1
"player",21900019,"Spencer Dinwiddie",6,3,3,"0",0,0,20,0,0,0,0,0,0,1,0,1
"player",21900019,"Rodions Kurucs",3,3,0,"2",1,2,9,1,0,0,1,1,0,3,0,3
"player",21900020,"Otto Porter Jr.",4,2,2,"0",1,2,4,1,0,1,0,1,0,0,0,0
"player",21900020,"Lauri Markkanen",8,6,2,"6",3,7,9,0,0,1,1,2,1,7,4,8
"player",21900020,"Wendell Carter Jr.",9,8,1,"4",4,9,7,2,0,0,2,2,1,4,2,5
"player",21900020,"Zach LaVine",12,7,5,"1",0,0,37,3,0,0,1,1,0,1,0,1
"player",21900020,"Tomas Satoransky",6,5,1,"0",1,2,9,5,0,0,1,1,1,0,0,1
"player",21900020,"Thaddeus Young",15,9,6,"1",1,3,7,0,0,0,1,1,0,3,0,3
"player",21900020,"Coby White",6,3,3,"1",1,3,25,2,0,1,0,1,0,1,0,1
"player",21900020,"Kris Dunn",7,4,3,"3",0,0,6,6,0,1,1,2,0,3,1,3
"player",21900020,"Ryan Arcidiacono",1,0,1,"1",0,0,0,0,0,0,0,0,0,2,0,2
"player",21900020,"Shaquille Harrison",1,1,0,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900020,"Luke Kornet",5,5,0,"0",1,2,3,0,0,0,0,0,0,1,0,1
"player",21900020,"Jae Crowder",7,3,4,"2",0,0,13,1,0,0,1,1,0,2,0,2
"player",21900020,"Jaren Jackson Jr.",17,8,9,"1",1,3,23,4,0,2,0,2,0,2,0,2
"player",21900020,"Jonas Valanciunas",8,7,1,"5",1,3,10,1,0,1,0,1,3,2,4,5
"player",21900020,"Dillon Brooks",5,1,4,"2",0,0,6,3,0,0,3,3,0,3,0,3
"player",21900020,"Ja Morant",6,3,3,"3",0,0,10,4,0,0,2,2,0,3,0,3
"player",21900020,"Brandon Clarke",12,9,3,"3",1,3,14,0,0,0,0,0,1,3,1,4
"player",21900020,"Tyus Jones",6,2,4,"0",0,0,4,0,0,0,0,0,0,0,0,0
"player",21900020,"Marko Guduric",4,1,3,"0",0,0,7,0,0,2,0,2,0,0,0,0
"player",21900020,"Grayson Allen",2,1,1,"0",0,0,6,0,0,1,0,1,0,1,0,1
"player",21900020,"Kyle Anderson",10,5,5,"2",0,0,9,1,0,0,1,1,0,2,1,2
"player",21900021,"Courtney Lee",1,0,1,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900021,"Dorian Finney-Smith",10,4,6,"1",1,3,7,2,0,1,1,2,0,2,1,2
"player",21900021,"Kristaps Porzingis",17,12,5,"0",1,2,24,1,0,0,0,0,0,1,0,1
"player",21900021,"Jalen Brunson",1,0,1,"0",0,0,14,3,0,2,1,3,0,0,0,0
"player",21900021,"Luka Doncic",4,3,1,"0",0,0,25,2,0,0,0,0,0,0,0,0
"player",21900021,"Delon Wright",7,3,4,"0",1,3,20,7,0,0,1,1,0,0,0,0
"player",21900021,"Tim Hardaway Jr.",6,2,4,"0",0,0,8,1,0,0,0,0,0,0,0,0
"player",21900021,"Maxi Kleber",8,7,1,"2",4,8,8,0,1,0,0,0,0,2,1,2
"player",21900021,"Justin Jackson",1,0,1,"0",0,0,7,0,0,0,0,0,0,0,0,0
"player",21900021,"Seth Curry",3,1,2,"0",0,0,8,2,0,1,1,2,0,0,0,0
"player",21900021,"Jrue Holiday",5,2,3,"1",0,0,8,6,0,3,0,3,0,2,0,2
"player",21900021,"Brandon Ingram",12,10,2,"0",1,3,25,3,0,1,1,2,0,0,0,0
"player",21900021,"Derrick Favors",12,5,7,"1",2,6,16,0,0,1,1,2,0,3,0,3
"player",21900021,"JJ Redick",3,2,1,"0",1,2,3,0,0,1,0,1,0,0,0,0
"player",21900021,"Lonzo Ball",7,3,4,"0",0,0,15,5,0,0,1,1,0,0,0,0
"player",21900021,"Jahlil Okafor",2,0,2,"0",1,2,4,0,0,0,0,0,0,0,0,0
"player",21900021,"Josh Hart",7,2,5,"0",0,0,16,5,0,1,0,1,0,0,0,0
"player",21900021,"Kenrich Williams",4,3,1,"3",1,3,9,0,0,0,0,0,0,4,1,4
"player",21900021,"Nickeil Alexander-Walker",3,2,1,"0",1,3,6,1,0,0,0,0,0,1,0,1
"player",21900021,"Frank Jackson",2,1,1,"0",0,0,10,0,0,0,0,0,0,0,0,0
"player",21900021,"Nicolo Melli",2,1,1,"2",0,0,4,0,0,0,0,0,1,1,2,2
"player",21900022,"Isaac Bonga",2,1,1,"2",0,0,6,3,0,0,1,1,0,3,0,3
"player",21900022,"Rui Hachimura",3,3,0,"0",0,0,19,1,0,1,0,1,0,0,0,0
"player",21900022,"Thomas Bryant",20,17,3,"1",5,11,21,1,0,1,0,1,0,4,0,4
"player",21900022,"Bradley Beal",10,3,7,"1",0,0,17,1,0,0,0,0,0,1,0,1
"player",21900022,"Ish Smith",2,1,1,"0",0,0,4,1,0,0,1,1,0,0,0,0
"player",21900022,"Moritz Wagner",10,10,0,"2",1,2,10,0,1,0,0,0,0,3,1,3
"player",21900022,"Davis Bertans",7,6,1,"0",0,0,13,4,0,0,0,0,0,1,0,1
"player",21900022,"Chris Chiozza",6,3,3,"1",0,0,0,0,0,1,0,1,0,2,0,2
"player",21900022,"Garrison Mathews",1,1,0,"2",0,0,0,0,1,0,0,0,0,2,1,2
"player",21900022,"Admiral Schofield",3,0,3,"0",0,0,7,0,0,1,0,1,0,1,0,1
"player",21900022,"Terrance Ferguson",11,6,5,"0",0,0,0,1,0,0,1,1,0,2,0,2
"player",21900022,"Danilo Gallinari",11,9,2,"0",0,0,18,1,0,0,0,0,0,0,0,0
"player",21900022,"Steven Adams",18,10,8,"2",4,8,7,2,0,1,1,2,1,2,1,3
"player",21900022,"Shai Gilgeous-Alexander",10,5,5,"2",0,0,28,2,0,0,1,1,0,2,1,2
"player",21900022,"Chris Paul",3,1,2,"1",0,0,6,1,0,0,2,2,0,1,0,1
"player",21900022,"Hamidou Diallo",7,3,4,"2",0,0,7,1,0,1,3,4,0,2,0,2
"player",21900022,"Dennis Schroder",4,3,1,"2",0,0,9,2,1,0,0,0,0,3,1,3
"player",21900022,"Darius Bazley",3,1,2,"0",0,0,5,0,0,0,3,3,0,1,0,1
"player",21900022,"Abdel Nader",3,0,3,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900022,"Nerlens Noel",4,3,1,"0",1,2,0,1,0,0,1,1,0,1,0,1
"player",21900022,"Deonte Burton",1,1,0,"1",0,0,0,0,0,0,0,0,0,1,1,1
"player",21900022,"Mike Muscala",4,3,1,"2",2,4,3,0,0,0,0,0,0,3,1,3
"player",21900023,"Kelly Oubre Jr.",4,1,3,"0",0,0,23,5,1,1,4,5,0,0,0,0
"player",21900023,"Dario Saric",11,7,4,"3",0,0,6,1,0,0,0,0,0,8,0,8
"player",21900023,"Aron Baynes",11,9,2,"3",4,9,15,0,0,1,0,1,2,3,2,5
"player",21900023,"Devin Booker",7,5,2,"1",0,0,18,0,0,1,1,2,0,2,0,2
"player",21900023,"Ricky Rubio",3,1,2,"1",0,0,9,3,0,1,0,1,0,2,1,2
"player",21900023,"Frank Kaminsky",11,9,2,"2",2,5,19,1,0,0,0,0,0,6,1,6
"player",21900023,"Mikal Bridges",3,1,2,"1",0,0,2,0,0,0,0,0,0,2,1,2
"player",21900023,"Jevon Carter",3,2,1,"0",0,0,6,1,0,1,1,2,0,1,0,1
"player",21900023,"Cheick Diallo",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900023,"Tyler Johnson",6,3,3,"0",0,0,9,0,0,0,2,2,0,3,0,3
"player",21900023,"Will Barton",6,5,1,"0",0,0,5,2,0,0,0,0,0,0,0,0
"player",21900023,"Paul Millsap",7,6,1,"1",0,0,8,1,0,0,0,0,0,2,0,2
"player",21900023,"Nikola Jokic",9,7,2,"1",6,14,23,4,0,0,0,0,0,7,1,7
"player",21900023,"Gary Harris",4,1,3,"1",0,0,13,4,2,0,2,2,0,1,1,1
"player",21900023,"Jamal Murray",3,3,0,"1",0,0,27,3,0,0,1,1,0,2,0,2
"player",21900023,"Jerami Grant",5,2,3,"0",0,0,13,0,1,1,0,1,0,4,0,4
"player",21900023,"Torrey Craig",8,6,2,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900023,"Malik Beasley",4,3,1,"1",0,0,17,1,0,1,0,1,0,2,1,2
"player",21900023,"Mason Plumlee",6,6,0,"0",1,2,2,1,0,1,0,1,0,0,0,0
"player",21900023,"Monte Morris",1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900024,"Rodney Hood",1,1,0,"0",1,2,8,0,0,0,1,1,0,0,0,0
"player",21900024,"Zach Collins",16,10,6,"6",6,13,9,2,0,0,1,1,3,4,3,7
"player",21900024,"Hassan Whiteside",15,11,4,"0",5,11,22,1,0,0,0,0,0,0,0,0
"player",21900024,"CJ McCollum",4,2,2,"1",0,0,19,3,0,1,1,2,0,1,0,1
"player",21900024,"Damian Lillard",7,2,5,"1",1,2,35,3,0,0,0,0,0,1,0,1
"player",21900024,"Anthony Tolliver",2,1,1,"3",2,5,0,0,0,0,0,0,0,3,0,3
"player",21900024,"Kent Bazemore",9,5,4,"0",0,0,9,2,0,0,1,1,0,0,0,0
"player",21900024,"Anfernee Simons",2,0,2,"0",0,0,15,1,1,0,0,0,0,0,0,0
"player",21900024,"Mario Hezonja",5,2,3,"1",0,0,5,1,0,1,0,1,0,1,1,1
"player",21900024,"Skal Labissiere",3,3,0,"0",2,5,0,0,0,0,0,0,0,0,0,0
"player",21900024,"Gary Trent Jr.",1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900024,"Nassir Little",1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900024,"Harrison Barnes",9,3,6,"2",0,0,13,2,0,1,1,2,0,2,0,2
"player",21900024,"Nemanja Bjelica",15,7,8,"2",1,2,9,0,0,0,0,0,1,1,2,2
"player",21900024,"Dewayne Dedmon",7,6,1,"0",4,9,6,4,0,0,0,0,0,1,0,1
"player",21900024,"Buddy Hield",9,7,2,"1",0,0,21,2,0,0,1,1,1,0,1,1
"player",21900024,"De'Aaron Fox",5,2,3,"0",0,0,28,3,0,0,0,0,0,0,0,0
"player",21900024,"Trevor Ariza",3,2,1,"0",1,3,0,2,0,0,0,0,0,1,0,1
"player",21900024,"Richaun Holmes",9,8,1,"2",2,5,10,1,0,0,0,0,1,3,1,4
"player",21900024,"Bogdan Bogdanovic",5,2,3,"0",0,0,16,5,0,0,0,0,0,0,0,0
"player",21900024,"Cory Joseph",5,4,1,"0",0,0,5,0,0,0,0,0,0,1,0,1
"player",21900024,"Yogi Ferrell",0,0,0,"0",0,0,2,1,0,0,0,0,0,0,0,0
"player",21900024,"Justin James",0,0,0,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900024,"Wenyen Gabriel",0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900024,"Caleb Swanigan",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900025,"Joe Ingles",5,1,4,"1",1,2,2,3,0,1,0,1,0,4,0,4
"player",21900025,"Jeff Green",9,6,3,"1",0,0,5,1,0,0,0,0,0,2,0,2
"player",21900025,"Rudy Gobert",10,9,1,"5",4,8,8,1,0,1,1,2,0,7,2,7
"player",21900025,"Donovan Mitchell",6,4,2,"0",1,2,24,3,0,0,1,1,0,2,0,2
"player",21900025,"Mike Conley",3,2,1,"0",0,0,13,2,0,1,0,1,0,0,0,0
"player",21900025,"Royce O'Neale",5,3,2,"1",0,0,8,0,0,0,0,0,0,3,0,3
"player",21900025,"Emmanuel Mudiay",1,0,1,"0",0,0,12,2,0,0,0,0,0,0,0,0
"player",21900025,"Georges Niang",4,4,0,"2",0,0,10,0,0,1,0,1,0,3,0,3
"player",21900025,"Ed Davis",5,4,1,"4",1,2,2,0,0,0,1,1,0,5,2,5
"player",21900025,"Tony Bradley",0,0,0,"1",2,6,2,0,0,0,0,0,1,2,0,3
"player",21900025,"Stanton Kidd",4,2,2,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900025,"Jarrell Brantley",3,2,1,"0",1,3,0,1,0,0,0,0,0,0,0,0
"player",21900025,"Nigel Williams-Goss",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900025,"LeBron James",2,0,2,"2",1,3,32,2,0,0,0,0,0,3,0,3
"player",21900025,"Anthony Davis",14,11,3,"0",2,4,21,2,1,1,1,2,1,0,0,1
"player",21900025,"JaVale McGee",4,4,0,"4",0,0,0,0,0,0,0,0,1,4,1,5
